,treino,previsto,MAPE,MSE,AE
gamma1,[0.7905476817951573],[0.7903071641921997],0.00030424174087951547,5.784871733248122e-08,0.00024051760295762392
gamma2,[0.1667763675050825],[0.1668471246957779],0.0004242638915446126,5.00658003510248e-09,7.075719069538078e-05
gamma3,[0.30614199209589266],[0.30601179599761963],0.00042528010411667556,1.6951024005519884e-08,0.0001301960982730277
gamma4,[0.6286784916754126],[0.6285303235054016],0.00023568194549822969,2.195380660439492e-08,0.00014816817001095384
JXX,[0.7935051924165137],[0.7932283878326416],0.00034883777260381297,7.662077765262676e-08,0.0002768045838721367
JXY,[0.5848239797390551],[0.5844035148620605],0.0007189597067858789,1.767907127860352e-07,0.0004204648769945418
JXZ,[0.7192273898749051],[0.7188396453857422],0.0005391125179900897,1.5034578887619832e-07,0.00038774448916290005
JYX,[0.33162747111383184],[0.33138716220855713],0.0007246350987377171,5.7748369954329996e-08,0.00024030890527471094
JYY,[-0.6290803677731216],[-0.6290286779403687],8.216729594649435e-05,2.6718388100272796e-09,5.168983275294359e-05
JYZ,[-0.22014295985639176],[-0.22014477849006653],8.261148464399948e-06,3.3074284429932136e-12,1.8186336747660903e-06
JZX,[-0.5211412662436052],[-0.5207354426383972],0.0007787209179062049,1.6469279854403665e-07,0.0004058236052080222
JZY,[0.5862575754447799],[0.5862653851509094],1.3321288213024717e-05,6.099150983022752e-11,7.809706129568994e-06
JZZ,[-0.9816317794849116],[-0.9813679456710815],0.00026877065244214707,6.960828132013877e-08,0.0002638338138301055
JIX,[-0.3843864905324452],[-0.3840107023715973],0.0009776310304958926,1.412167418334728e-07,0.0003757881608479341
JIY,[0.15591575435007843],[0.15641146898269653],0.003179374878981597,2.457329969917028e-07,0.000495714632618105
JIZ,[-0.4687639291636485],[-0.46851298213005066],0.0005353377638197944,6.297441367155949e-08,0.0002509470335978481
JXI,[0.6157921028659785],[0.6153959631919861],0.0006433009974449951,1.5692664131083267e-07,0.000396139673992435
JYI,[-0.0655655579974792],[-0.06578375399112701],0.0033279056918297904,4.760949164395396e-08,0.00021819599364780728
JZI,[-0.3349603865251771],[-0.3347545862197876],0.0006144019223421106,4.2353765698421835e-08,0.0002058003053895252
