,treino,previsto,MAPE,MSE,AE
gamma1,[0.4196168693608048],[0.3845910131931305],0.08347103923879079,0.0012268106002786068,0.035025856167674285
gamma2,[0.7304536193560192],[0.7330887317657471],0.0036075013387586127,6.9438174119020495e-06,0.0026351124097279133
gamma3,[0.4472075177512177],[0.40842998027801514],0.08671038820678899,0.0015036974124856288,0.03877753747320256
gamma4,[0.17043578788226488],[0.15341633558273315],0.09985844235536125,0.0002896617565760357,0.017019452299531723
JIX,[0.09623810762339824],[-0.16901828348636627],2.756251111542774,0.07036095302457636,0.2652563911097645
JIY,[-0.3083363533238903],[-0.29883837699890137],0.030803945829286774,9.021155427005048e-05,0.009497976324988944
JIZ,[0.6897021771332552],[0.7346727848052979],0.06520293709810054,0.0020223555543927804,0.04497060767204264
JXI,[-0.42280512918931357],[-0.4642287790775299],0.09797338544033757,0.0017159187700615257,0.04142364988821634
JYI,[0.02069005261749912],[0.06254424154758453],2.022913605095726,0.0017517731309952842,0.04185418893008541
JZI,[-0.31237144182748366],[-0.22515805065631866],0.27919770981923236,0.007606175599574641,0.087213391171165
JXX,[-0.16901214393001562],[-0.24281629920005798],0.43667959919260657,0.005447053335124521,0.07380415527004236
JXY,[0.9477175926021346],[0.8577132225036621],0.09496960993553871,0.008100786636822812,0.09000437009847251
JXZ,[-0.7925346218433929],[-0.7830384373664856],0.011982043705320584,9.01775196194543e-05,0.009496184476907255
JYX,[-0.11059342843000564],[-0.11077219247817993],0.0016164075091264145,3.195658491966195e-08,0.0001787640481742958
JYY,[-0.5503848671455052],[-0.6873839497566223],0.24891506069497132,0.0187687486362877,0.13699908261111715
JYZ,[-0.3008668707978617],[-0.26480767130851746],0.11985101381790454,0.0013002658678123223,0.03605919948934422
JZX,[0.9974802210612592],[0.8210468292236328],0.17687908803836916,0.031128741755329415,0.1764333918376264
JZY,[-0.3414020699641964],[-0.4602137804031372],0.348011101547805,0.014116222537426712,0.11881171043894079
JZZ,[0.21555557164949524],[0.014504402875900269],0.9327115380738792,0.04042157246522857,0.20105116877359497
