,treino,previsto,MAPE,MSE,AE
gamma1,[0.6356198271421528],[0.6945565342903137],0.0927232043927101,0.0034735354494680806,0.058936707148160905
gamma2,[0.3012944565249175],[0.286848247051239],0.04794714658974733,0.00020869296815739766,0.014446209473678473
gamma3,[0.30925941853405303],[0.29927605390548706],0.032281521694275214,9.966756930690218e-05,0.009983364628565972
gamma4,[0.49610056652766343],[0.5561555027961731],0.12105395623482097,0.003606595370214757,0.06005493626850966
JIX,[0.1406568462737463],[0.12824714183807373],0.08822680704443503,0.00015400076418075159,0.012409704435672575
JIY,[0.2644659911575571],[0.2943871319293976],0.1131379525997912,0.0008952746650882955,0.029921140771840493
JIZ,[0.634007719766547],[0.6659688353538513],0.05041124041687214,0.001021512909585026,0.0319611155873043
JXI,[-0.44541829110731035],[-0.5196571350097656],0.1666721941703324,0.005511405943973121,0.07423884390245528
JYI,[0.30371993601715563],[0.3299713432788849],0.0864329408400983,0.0006891363832211714,0.026251407261729254
JZI,[0.7816219111185623],[0.8551242351531982],0.09403820822966487,0.005402591638492624,0.07350232403463597
JXX,[0.8176570464277362],[0.8964918255805969],0.09641545865382338,0.006214922404080327,0.07883477915286075
JXY,[-0.626974881004831],[-0.6631312370300293],0.05766794989817095,0.0013072820810208926,0.03615635602519829
JXZ,[0.30345421888232527],[0.2976912558078766],0.018991210917003152,3.321174339745897e-05,0.005762963074448679
JYX,[0.23423455571393448],[0.2369113266468048],0.011427737144554423,7.165102627059505e-06,0.0026767709328703315
JYY,[0.00678767742209474],[0.022882334887981415],2.3711582718260225,0.00025903799894422166,0.016094657465886675
JYZ,[0.9323959303949194],[0.9474713206291199],0.016168442764239895,0.00022726739071342656,0.015075390234200459
JZX,[0.05653244973667082],[0.025603586807847023],0.5470992867440029,0.0009565945620699709,0.030928862928823797
JZY,[-0.10949180599742303],[-0.07880581170320511],0.2802583628489984,0.0009416302458247749,0.030685994294217922
JZZ,[0.8871223132747139],[0.8885446786880493],0.001603347579078355,2.02312336905279e-06,0.0014223654133354025
