,treino,previsto,MAPE,MSE,AE
gamma1,[0.7905476817951573],[0.7381497025489807],0.06628060577850599,0.002745548229082756,0.05239797924617662
gamma2,[0.1667763675050825],[0.20155124366283417],0.2085120132904435,0.0012092920117869645,0.034774876157751655
gamma3,[0.30614199209589266],[0.2498910278081894],0.1837414197987051,0.003164170983296468,0.056250964287703265
gamma4,[0.6286784916754126],[0.576823890209198],0.08248190792725124,0.0026888996932199418,0.05185460146621457
JIX,[-0.3843864905324452],[-0.34286054968833923],0.1080317385415523,0.0017244037629881902,0.04152594084410599
JIY,[0.15591575435007843],[0.3014504015445709],0.9334184848807697,0.021180333534025403,0.1455346471944925
JIZ,[-0.4687639291636485],[-0.39896124601364136],0.1489079658380425,0.004872414574940292,0.06980268315000715
JXI,[0.6157921028659785],[0.48364296555519104],0.2146002468946058,0.017463394491985362,0.13214913731078748
JYI,[-0.0655655579974792],[-0.15882177650928497],1.4223354663646908,0.008696722291121664,0.09325621851180577
JZI,[-0.3349603865251771],[-0.18403181433677673],0.4505863327723857,0.022779433902829188,0.1509285721884004
JXX,[0.7935051924165137],[0.7341483235359192],0.07480337803440348,0.0035232378833080936,0.05935686888059455
JXY,[0.5848239797390551],[0.4718575179576874],0.1931631836159876,0.012761421487401212,0.11296646178136771
JXZ,[0.7192273898749051],[0.6521188616752625],0.0933064134436187,0.004503554557122231,0.06710852819964264
JYX,[0.33162747111383184],[0.20127426087856293],0.3930712066688977,0.016991959418640217,0.1303532102352689
JYY,[-0.6290803677731216],[-0.6743515133857727],0.0719640095794218,0.0020494766250818597,0.04527114561265111
JYZ,[-0.22014295985639176],[-0.2526916563510895],0.1478525432561212,0.0010594176435039474,0.032548696494697715
JZX,[-0.5211412662436052],[-0.5360429286956787],0.028594286074263314,0.00022205954383553637,0.014901662452073472
JZY,[0.5862575754447799],[0.6801502704620361],0.160156045652838,0.008815838177603503,0.09389269501725628
JZZ,[-0.9816317794849116],[-0.7816354036331177],0.20373869309400047,0.03999855035385204,0.19999637585179397
