,treino,previsto,MAPE,MSE,AE
gamma1,[0.07873212256130502],[0.09302563965320587],0.1815461926708652,0.00020430463085646184,0.014293517091900854
gamma2,[0.8385794417948504],[0.7253788113594055],0.134990943962514,0.01281438273098218,0.11320063043544493
gamma3,[0.7748150558613741],[0.7019116878509521],0.09409131567451814,0.005314901067263017,0.07290336801042197
gamma4,[0.7401692871206411],[0.6706871390342712],0.0938733196518662,0.004827768902696233,0.06948214808636988
JXX,[-0.3338666967613588],[0.10547621548175812],1.31592314089701,0.19302219453826316,0.43934291224311695
JXY,[-0.25525056072843344],[-0.2842622399330139],0.11365961007798382,0.0008416775302694873,0.029011679204580476
JXZ,[0.6297316462233915],[0.5897647738456726],0.06346651405786428,0.0015973508876568699,0.0399668723777189
JYX,[-0.6333304606700121],[-0.6802911758422852],0.07414883396354006,0.0022053087694913582,0.04696071517227307
JYY,[0.8193628972743414],[0.3471299707889557],0.5763416040148952,0.22300393685695172,0.47223292648538573
JYZ,[-0.017661007920774408],[-0.27739638090133667],14.706712898024298,0.0674624639773518,0.25973537298056226
JZX,[-0.8573255728224154],[-1.026504397392273],0.19733323014371448,0.028621474682838637,0.16917882456985756
JZY,[0.8356247341269967],[0.262698233127594],0.6856265469426979,0.32824477554741854,0.5729265009994027
JZZ,[0.14599702737085796],[0.19270652532577515],0.3199345822039712,0.0021817771992004133,0.04670949795491719
JIX,[0.2969944399577662],[-0.04396933689713478],1.1480476769308792,0.11625629712715871,0.340963776854901
JIY,[0.40273908193734953],[0.39347177743911743],0.023010690826557847,8.588293266295289e-05,0.009267304498232098
JIZ,[0.9140940053161357],[-0.38420331478118896],1.4203105069574478,1.6855759313718952,1.2982973200973247
JXI,[-0.6071937818236794],[-0.9490711688995361],0.5630449410220296,0.11688014779381514,0.3418773870758567
JYI,[-0.8692615292310002],[-0.18866969645023346],0.7829540476533665,0.46320524284788317,0.6805918327807667
JZI,[0.6485148599678836],[0.5341038107872009],0.1764200887954189,0.01308988817462459,0.11441104918068268
