,treino,previsto,MAPE,MSE,AE
gamma1,[0.4438774447470737],[0.44286686182022095],0.002276716104438658,1.021277852046257e-06,0.0010105829268527433
gamma2,[0.9596160635365508],[0.9569876194000244],0.0027390580841671103,6.908718578840059e-06,0.002628444136526409
gamma3,[0.9712559648074823],[0.9692808389663696],0.0020335791106355795,3.9011220882311564e-06,0.0019751258411127015
gamma4,[0.8383626047485429],[0.8358539342880249],0.0029923453721679228,6.293427479475332e-06,0.0025086704605179477
JXX,[0.26207593059135315],[0.26161569356918335],0.0017561209117193952,2.118181165757213e-07,0.000460237022169796
JXY,[-0.2615403318741629],[-0.2606613337993622],0.003360850957486972,7.726376155034088e-07,0.0008789980748007409
JXZ,[0.05603724403844934],[0.05593924969434738],0.001748735966292731,9.602891475973203e-09,9.799434410195929e-05
JYX,[-0.7842866333945362],[-0.7820374369621277],0.002867824512925297,5.058884591559155e-06,0.0022491964324085068
JYY,[0.365899867666593],[0.3645627498626709],0.00365432710443195,1.7878840215654443e-06,0.0013371178039220943
JYZ,[0.20133672349955978],[0.19974321126937866],0.00791466257363923,2.5392812277367926e-06,0.0015935122301811155
JZX,[-0.43615095428719],[-0.43649014830589294],0.0007776986737477673,1.1505258232387125e-07,0.0003391940187029707
JZY,[-0.24285431246360178],[-0.24286097288131714],2.74255690491484e-05,4.436116414300103e-11,6.660417715353972e-06
JZZ,[0.4722630742673428],[0.47470822930336],0.005177527461384777,5.978783150160108e-06,0.002445155036017166
JIX,[0.36400912117595574],[0.3634941875934601],0.0014146172514362572,2.6515659438181265e-07,0.000514933582495658
JIY,[-0.8167947838408722],[-0.8135654926300049],0.003953613900032541,1.0428321724585094e-05,0.0032292912108673466
JIZ,[0.2356326977228047],[0.23307326436042786],0.010861961803738017,6.550699136447671e-06,0.0025594333623768506
JXI,[0.6838398091019124],[0.6814627051353455],0.0034761122925686906,5.650623267868492e-06,0.0023771039665669846
JYI,[0.6691005771521796],[0.6683347821235657],0.0011445140757064187,5.864420258498529e-07,0.0007657950286139581
JZI,[0.030035451582698824],[0.02897472120821476],0.03531594561058879,1.1251489273531039e-06,0.0010607303744840646
