,treino,previsto,MAPE,MSE,AE
gamma1,[0.5739411879281008],[0.5936440229415894],0.03432901389184984,0.0003882017075687513,0.019702835013488573
gamma2,[0.013114189588902203],[0.008788333274424076],0.3298607424540251,1.8713032853510286e-05,0.004325856314478127
gamma3,[0.21672980046384815],[0.2153816521167755],0.006220410595069602,1.8175039657146964e-06,0.0013481483470726419
gamma4,[0.2794823660111103],[0.27718284726142883],0.008227777596494481,5.2877864801366955e-06,0.002299518749681484
JIX,[0.24580338977940386],[0.27957087755203247],0.13737600528183613,0.0011402432304746229,0.03376748777262861
JIY,[0.4835739785214588],[0.4835037887096405],0.0001451480330535669,4.926609683085214e-09,7.018981181827755e-05
JIZ,[0.5903871311313933],[0.6151098608970642],0.04187545503963358,0.0006112133670663906,0.024722729765670914
JXI,[0.8849005675541006],[0.9399048686027527],0.06215873632072141,0.003025473133850746,0.05500430104865206
JYI,[0.4797971494798614],[0.5209488868713379],0.08576903267576363,0.0016934654903370439,0.041151737391476484
JZI,[0.844649993330834],[0.8314236402511597],0.015658974941226127,0.00017493641578821106,0.013226353079674347
JXX,[-0.9419895434327705],[-0.9060496687889099],0.03815315668249308,0.001291674589416415,0.035939874643860614
JXY,[-0.0687546912437893],[-0.12832419574260712],0.8664063996389308,0.003548525866234676,0.059569504498817816
JXZ,[0.8867134339966274],[0.9032469987869263],0.018645894103327374,0.00027335876467501094,0.016533564790298882
JYX,[0.2979491062738484],[0.2914677858352661],0.02175311253535105,4.2007514627584585e-05,0.006481320438582294
JYY,[0.8018009835012454],[0.7824379205703735],0.024149462683768073,0.0003749282060649042,0.019363062930871866
JYZ,[-0.7735880706937113],[-0.7516236901283264],0.028392863589130072,0.00048243401362105595,0.021964380565384856
JZX,[-0.06186190443567252],[-0.02228200063109398],0.6398106260329561,0.001566568785179691,0.03957990380457854
JZY,[-0.5068543347603394],[-0.5109816789627075],0.00814305791489329,1.703497016482202e-05,0.004127344202368155
JZZ,[0.08752171847186085],[0.07516026496887207],0.1412386973064648,0.00015280553270655367,0.012361453502988784
