,treino,previsto,MAPE,MSE,AE
gamma1,[0.37397978322450376],[0.37394386529922485],9.604242499211137e-05,1.2900973563410366e-09,3.591792527890547e-05
gamma2,[0.3881118510774686],[0.38799235224723816],0.0003078979162802818,1.4279970426442473e-08,0.00011949883023043562
gamma3,[0.6823688165291463],[0.6824735403060913],0.00015347093010157213,1.0967069457633882e-08,0.0001047237769450371
gamma4,[0.15227653430017296],[0.1523466557264328],0.00046048740590335106,4.9170144207140815e-09,7.01214262598393e-05
JXX,[-0.23386483593564344],[-0.2336454540491104],0.000938071282308569,4.812841213879219e-08,0.00021938188653303214
JXY,[0.3686172768546372],[0.36839330196380615],0.0006076082291697883,5.016475172277437e-08,0.00022397489083103572
JXZ,[0.07725826039666361],[0.0770176574587822],0.0031142681267491788,5.788977371716941e-08,0.00024060293788141784
JYX,[0.87675371205687],[0.8763801455497742],0.0004260791850193228,1.3955193522379908e-07,0.00037356650709585715
JYY,[-0.021450084455786333],[-0.02126368321478367],0.008690000330156357,3.474542264733359e-08,0.00018640124100266497
JYZ,[-0.15672141727468958],[-0.15640664100646973],0.002008508305333505,9.90840990344161e-08,0.00031477626821985183
JZX,[0.22643212360750375],[0.22578328847885132],0.0028654729652102,4.2098702417342355e-07,0.0006488351286524363
JZY,[-0.5666153759864867],[-0.5663626790046692],0.0004459762168959204,6.385576461968044e-08,0.0002526969818175129
JZZ,[0.8039986310648337],[0.8038812875747681],0.000145949863011874,1.3769494660786527e-08,0.0001173434900656467
JIX,[-0.19204385011266734],[-0.19265395402908325],0.003176899005398941,3.722267888260391e-07,0.0006101039164159161
JIY,[-0.5998491108501092],[-0.5995373129844666],0.0005197938281524402,9.721790901929062e-08,0.0003117978656426157
JIZ,[-0.6423953588267755],[-0.6421172022819519],0.00043299899509167386,7.737106342817502e-08,0.000278156544823549
JXI,[-0.5031373629980624],[-0.5034403204917908],0.0006021367443735147,9.178324300615026e-08,0.0003029574937283286
JYI,[0.5197548730161559],[0.520209789276123],0.000875251553347237,2.0694880358253265e-07,0.0004549162599671863
JZI,[-0.4976979832495598],[-0.4968070089817047],0.0017901906333591794,7.938351459799597e-07,0.0008909742678551158
