,treino,previsto,MAPE,MSE,AE
gamma1,[0.8133552610220813],[0.829712986946106],0.020111415894045023,0.00026757519740550724,0.016357725924024624
gamma2,[0.5073148980567306],[0.5059493184089661],0.002691779115881214,1.864807774388655e-06,0.0013655796477645143
gamma3,[0.8356936602931708],[0.8065549731254578],0.03486766569162542,0.0008490630898578458,0.029138687167713062
gamma4,[0.1828740263841231],[0.18458878993988037],0.009376747423690756,2.9404140521533557e-06,0.0017147635557572816
JIX,[0.598230738233454],[0.5930231213569641],0.00870503059048368,2.7119273532301914e-05,0.005207616876489851
JIY,[-0.34818771187492725],[-0.34043973684310913],0.022252293138366918,6.003111709367703e-05,0.007747975031818122
JIZ,[-0.5190129698346531],[-0.5226322412490845],0.006973373739743805,1.3099125571320362e-05,0.003619271414431413
JXI,[0.6451117387363627],[0.6365543603897095],0.013264955251651998,7.322872416777018e-05,0.008557378346653266
JYI,[-0.7698749260257931],[-0.7976563572883606],0.03608564238606821,0.0007718079229967624,0.02778143126256749
JZI,[-0.047526449664778925],[-0.06304537504911423],0.3265323939363416,0.00024083704508456663,0.015518925384335303
JXX,[0.11578945815114117],[0.1735132932662964],0.49852409741660336,0.003332041140401627,0.05772383511515522
JXY,[0.22266613301352445],[0.22446170449256897],0.008063963094627693,3.2240769363581327e-06,0.001795571479044522
JXZ,[-0.7090570694820459],[-0.7389056086540222],0.04209610263639303,0.000890935290701002,0.029848539171976274
JYX,[0.2613011697101677],[0.2596224844455719],0.006424331228435684,2.8179842175710804e-06,0.0016786852645958028
JYY,[0.0012395531300626317],[0.07520005851984024],59.66707162123866,0.005470156357511323,0.07396050538977761
JYZ,[0.7022376698246666],[0.6972591280937195],0.0070895395460488075,2.4785877766782135e-05,0.004978541730947139
JZX,[-0.9432975078310775],[-0.8869848251342773],0.059697690526374636,0.003171118232510492,0.05631268269680012
JZY,[0.9143518581561754],[0.9119755029678345],0.0025989504665445795,5.647063981154691e-06,0.002376355188340895
JZZ,[-0.6546403051549412],[-0.6127710342407227],0.06395767352624106,0.0017530358468882273,0.04186927091421855
