,treino,previsto,MAPE,MSE,AE
gamma1,[0.4606660816810936],[0.46048951148986816],0.0003832932317939702,3.117703242937835e-08,0.0001765701912254114
gamma2,[0.961985163786831],[0.9614265561103821],0.000580682215773412,3.120425361876229e-07,0.0005586076764488856
gamma3,[0.17655246550171377],[0.17629943788051605],0.0014331582426712983,6.402297708897746e-08,0.00025302762119772115
gamma4,[0.6047448911757226],[0.6044283509254456],0.0005234277377054766,1.0019773004545943e-07,0.0003165402502770531
JXX,[-0.7432552611528482],[-0.7424025535583496],0.001147260758270325,7.271102417156316e-07,0.0008527075944986251
JXY,[-0.3032215345335192],[-0.30383723974227905],0.0020305457846424902,3.7909290409402853e-07,0.0006157052087598647
JXZ,[0.7594986370688406],[0.7588388323783875],0.0008687371619250461,4.3534222954394435e-07,0.0006598046904531252
JYX,[-0.11847555907257856],[-0.1176832765340805],0.006687307869234884,6.277116208089251e-07,0.000792282538498057
JYY,[-0.9427359472588261],[-0.9411728978157043],0.0016579928321038852,2.443123561643369e-06,0.0015630494431218
JYZ,[0.7923633416986142],[0.7923930883407593],3.7541668802203416e-05,8.848627189060523e-10,2.9746642145056512e-05
JZX,[-0.7402518531783084],[-0.7394884824752808],0.0010312310597401502,5.827348302409699e-07,0.0007633707030276771
JZY,[0.2825321585235483],[0.28258660435676575],0.0001927066763018258,2.9643487547427687e-09,5.4445833217453554e-05
JZZ,[0.23915971379161394],[0.2404138147830963],0.005243780282222227,1.5727692968370795e-06,0.0012541009914823764
JIX,[-0.08278658122587723],[-0.0819626897573471],0.00995199289945548,6.787971519167253e-07,0.0008238914685301246
JIY,[0.75573580747802],[0.7564587593078613],0.0009566197905242236,5.226593482708529e-07,0.0007229518298412785
JIZ,[-0.936307039182035],[-0.9351358413696289],0.0012508693872783562,1.3717043157847032e-06,0.001171197812406044
JXI,[-0.43514770769241484],[-0.4346725046634674],0.0010920499420011504,2.258179187208169e-07,0.00047520302894743516
JYI,[0.9235823398396055],[0.9223146438598633],0.0013725857728747225,1.6070530970545094e-06,0.0012676959797421894
JZI,[0.32863746890923196],[0.3276185989379883],0.0031002854745241517,1.0380960183020858e-06,0.0010188699712436744
