,treino,previsto,MAPE,MSE,AE
gamma1,[0.9059729815293226],[0.9115057587623596],0.006107000259210214,3.061162391041282e-05,0.005532777233037023
gamma2,[0.05882432741086607],[0.07596801221370697],0.29143868799550615,0.00029390592861915793,0.017143684802840897
gamma3,[0.8188201278420804],[0.8113927841186523],0.00907078791895608,5.5165434785945526e-05,0.007427343723428015
gamma4,[0.07460963363587747],[0.06168795004487038],0.1731905514248961,0.00016696990682610197,0.012921683591007094
JIX,[-0.05085864262290385],[-0.09899495542049408],0.9464726212711065,0.002317104609747449,0.04813631279759023
JIY,[0.31494500531451064],[0.34949982166290283],0.10971698476019658,0.0011940353328711124,0.03455481634839219
JIZ,[0.3328209422496762],[0.39316821098327637],0.18132052726516462,0.003641792843605359,0.06034726873360019
JXI,[-0.7147992941492645],[-0.7432684302330017],0.039828153604461056,0.0008104917093543501,0.028469136083737245
JYI,[-0.9782791138198641],[-1.1656370162963867],0.19151783967353703,0.03510298362040216,0.18735790247652262
JZI,[-0.25049101587327116],[-0.2396698296070099],0.04319989772302232,0.0001170980722091216,0.010821186266261273
JXX,[-0.4519037210433372],[-0.44254177808761597],0.020716675963868492,8.764597590617848e-05,0.009361942955721236
JXY,[0.6206961044701675],[0.5819801092147827],0.062375122022770214,0.0014989282886149805,0.03871599525538483
JXZ,[0.3811853060773691],[0.2959061563014984],0.22372097878967456,0.007272533386495387,0.0852791497758707
JYX,[0.2029140774554663],[0.16222238540649414],0.20053656483199297,0.0016558138018083841,0.04069169204897216
JYY,[0.11638009550669604],[0.10804422199726105],0.07162628173780262,6.948678716529998e-05,0.008335873509434988
JYZ,[0.322642171744002],[0.1800803244113922],0.4418574501963259,0.02032388031488634,0.1425618473326098
JZX,[-0.709394410579794],[-0.6685643792152405],0.0575561785596574,0.0016670914612304261,0.04083003136455354
JZY,[-0.11989041615046037],[-0.11420704424381256],0.047404722488537145,3.230071622927351e-05,0.005683371906647805
JZZ,[-0.6754653552222227],[-0.7005834579467773],0.03718636719168366,0.000630919084481278,0.025118102724554614
