,treino,previsto,MAPE,MSE,AE
gamma1,[0.8924724586388075],[0.8932008743286133],0.0008161772195376478,5.305894171551871e-07,0.0007284156898057503
gamma2,[0.0695843380774609],[0.07001511752605438],0.0061907529840112396,1.855709333305095e-07,0.00043077944859348793
gamma3,[0.6741693556379136],[0.6754916310310364],0.001961340102549797,1.7484122152580446e-06,0.001322275393122796
gamma4,[0.25039996909212603],[0.250418484210968],7.3942177026294e-05,3.4280962573295876e-10,1.851511884198853e-05
JXX,[0.08661423184359096],[0.08748198300600052],0.010018574822398168,7.529920798631391e-07,0.000867751162409558
JXY,[-0.34445619760718293],[-0.3441638946533203],0.0008485925232094784,8.544101683681417e-08,0.00029230295386262206
JXZ,[0.41979916256951233],[0.4198661148548126],0.00015948646702982911,4.48260850693175e-09,6.69522853002924e-05
JYX,[-0.7551256135755018],[-0.7527422904968262],0.003156194195811524,5.680228897347808e-06,0.0023833230786756143
JYY,[-0.2726347444165209],[-0.2744879424571991],0.006797365627936762,3.434342977973458e-06,0.0018531980406781834
JYZ,[-0.4477936419037267],[-0.44751816987991333],0.0006151762732544996,7.588483590384741e-08,0.00027547202381339453
JZX,[0.5097123695839638],[0.5088125467300415],0.0017653541636762074,8.096811684409022e-07,0.0008998228539223163
JZY,[0.6724889948478261],[0.6722720861434937],0.0003225461026042879,4.7049386015178464e-08,0.00021690870433244136
JZZ,[0.027949878810316964],[0.0269252248108387],0.036660409386105826,1.0499158186468031e-06,0.0010246539994782644
JIX,[-0.7080903986407061],[-0.7061626315116882],0.002722487316193719,3.7162861037218266e-06,0.0019277671290178766
JIY,[-0.6216493565570518],[-0.6215117573738098],0.00022134533204384851,1.8933535228855974e-08,0.0001375991832419654
JIZ,[0.6782149346653983],[0.6748104691505432],0.00501974424455086,1.15903854418374e-05,0.0034044655148550707
JXI,[0.08109353634994831],[0.08163304626941681],0.006652933683152156,2.9107095320490186e-07,0.0005395099194684949
JYI,[-0.43827709921987545],[-0.4394230842590332],0.002614749986247466,1.3132817099733866e-06,0.0011459850391577486
JZI,[-0.3291341864361108],[-0.3292112350463867],0.00023409482652105327,5.936488345448967e-09,7.704861027590937e-05
