,treino,previsto,MAPE,MSE,AE
gamma1,[0.23418295948970536],[0.2342102974653244],0.0001167376809935991,7.473649109475624e-10,2.7337975619046162e-05
gamma2,[0.01999130622418077],[0.020032290369272232],0.0020500984093719484,1.6797001488778885e-09,4.098414509146053e-05
gamma3,[0.2667674610031978],[0.26660555601119995],0.0006069143192689548,2.6213226433828157e-08,0.00016190499199786323
gamma4,[0.40766386296095714],[0.4075038433074951],0.00039252842353932997,2.560628949410432e-08,0.00016001965346201796
JXX,[0.9982570783251581],[0.9981334209442139],0.00012387328237300157,1.5291147861983908e-08,0.00012365738094421985
JXY,[-0.5812047362221744],[-0.5806828141212463],0.0008980004263567098,2.724026794371514e-07,0.0005219221009280517
JXZ,[0.283736870144214],[0.28441134095191956],0.0023770996253068576,4.5491087044697925e-07,0.0006744708077055517
JYX,[-0.0817324744552066],[-0.08171841502189636],0.00017201771271389805,1.976676650048538e-10,1.405943331023174e-05
JYY,[-0.09373513772371433],[-0.09393568336963654],0.0021394927323125316,4.021855609835283e-08,0.00020054564592220103
JYZ,[-0.01003461222164459],[-0.009877296164631844],0.01567734293443016,2.474834179403765e-08,0.0001573160570127463
JZX,[-0.6155383155146357],[-0.6157323718070984],0.0003152627343766135,3.765784464437622e-08,0.00019405629246271872
JZY,[0.6610425472659434],[0.6604312062263489],0.0009248134513019989,3.737378666924618e-07,0.0006113410395944818
JZZ,[-0.8208687531188208],[-0.8204053640365601],0.0005645105633514825,2.1472944155844575e-07,0.0004633890822607345
JIX,[-0.5465882812379024],[-0.5466862320899963],0.00017920408368823256,9.594369425933662e-09,9.795085209396426e-05
JIY,[0.9245900716687656],[0.9239271879196167],0.0007169488073265735,4.3941486488571843e-07,0.0006628837491489126
JIZ,[-0.7473382026982809],[-0.7471778988838196],0.00021449969221769215,2.569731293084433e-08,0.00016030381446130448
JXI,[0.4096338457432158],[0.4097631573677063],0.0003156761235289645,1.6721496228366952e-08,0.00012931162449048017
JYI,[-0.8296294638984947],[-0.8291923999786377],0.0005268182229247086,1.9102487004075185e-07,0.0004370639198569837
JZI,[-0.5051180301418299],[-0.5045905709266663],0.0010442296328553428,2.7821322366101884e-07,0.000527459215163617
