,treino,previsto,MAPE,MSE,AE
gamma1,[0.4196168693608048],[0.3308887481689453],0.2114503197333737,0.007872679490237301,0.08872812119185947
gamma2,[0.7304536193560192],[0.7077335119247437],0.031104106858017837,0.0005162032816887004,0.022720107431275505
gamma3,[0.4472075177512177],[0.35545438528060913],0.20516902965314412,0.008418637318169045,0.09175313247060857
gamma4,[0.17043578788226488],[0.1351766139268875],0.2068765861529857,0.0012432093480155616,0.035259173955377365
JIX,[0.09623810762339824],[-0.501596212387085],6.212033203623931,0.35740587418239683,0.5978343200104832
JIY,[-0.3083363533238903],[-0.17327319085597992],0.4380383986899981,0.018242057855833157,0.1350631624679104
JIZ,[0.6897021771332552],[0.8027040362358093],0.16384152877731364,0.012769420160633493,0.11300185910255411
JXI,[-0.42280512918931357],[-0.45194709300994873],0.06892528450757435,0.0008492540553232088,0.029141963820635164
JYI,[0.02069005261749912],[-0.00080273108324036],1.0387979237211524,0.00046193975120677275,0.021492783700739482
JZI,[-0.31237144182748366],[-0.15234249830245972],0.512303373793705,0.025609262765735306,0.16002894352502395
JXX,[-0.16901214393001562],[-0.48687368631362915],1.880702386186127,0.10103596012648974,0.3178615423836135
JXY,[0.9477175926021346],[0.7348954677581787],0.224562809116599,0.04529325682309635,0.2128221248439559
JXZ,[-0.7925346218433929],[-0.8109835386276245],0.023278373304778124,0.0003403625305115047,0.01844891678423166
JYX,[-0.11059342843000564],[-0.07308509200811386],0.3391552007597877,0.001406875301137813,0.037508336421891775
JYY,[-0.5503848671455052],[-1.0074154138565063],0.8303835624720693,0.20887692062695665,0.4570305467110012
JYZ,[-0.3008668707978617],[-0.2503783702850342],0.16781010278379352,0.002549088684033782,0.050488500512827494
JZX,[0.9974802210612592],[0.6727160215377808],0.3255846007432095,0.10547178529212572,0.32476419952347846
JZY,[-0.3414020699641964],[-0.55781489610672],0.6338942999531878,0.046834511318994125,0.21641282614252355
JZZ,[0.21555557164949524],[-0.3633720278739929],2.6857463952026954,0.3351571654900283,0.5789275995234882
