,treino,previsto,MAPE,MSE,AE
gamma1,[0.041785415602753395],[0.04970260336995125],0.18947251458415937,6.268186214106732e-05,0.007917187767197853
gamma2,[0.7335413506775065],[0.7537847757339478],0.027596842410784667,0.0004097962580157545,0.020243425056441278
gamma3,[0.1060683270342535],[0.12568959593772888],0.1849870687329585,0.00038499419338248976,0.019621268903475375
gamma4,[0.3424554918369298],[0.31762799620628357],0.07249845957345187,0.0006164045392897579,0.024827495630646235
JIX,[0.4833378712291465],[0.5443664789199829],0.1262648994080235,0.0037244909566820157,0.0610286076908364
JIY,[0.881607766294431],[1.0000191926956177],0.13431304819250048,0.014021265902363637,0.11841142640118663
JIZ,[0.49480679370832537],[0.3727426528930664],0.2466905110587716,0.014899654472967368,0.12206414081525896
JXI,[0.8162851259228743],[0.7557638883590698],0.07414227656712531,0.003662820196254455,0.06052123756380445
JYI,[-0.7780454366399887],[-0.783164381980896],0.0065792370211868335,2.6203601403196435e-05,0.005118945340907288
JZI,[0.15954636399993594],[0.19682583212852478],0.2336591520732106,0.0013897587439504714,0.037279468128588844
JXX,[-0.1362653751785774],[-0.14897936582565308],0.09330316399462331,0.00016164555817392784,0.01271399064707568
JXY,[-0.4690148425097873],[-0.4944285452365875],0.05418528460806629,0.0006458562862861726,0.025413702726800214
JXZ,[0.7208183359380034],[0.7850995063781738],0.0891780456118963,0.004132068873158244,0.06428117044017045
JYX,[-0.34119700732639613],[-0.36735954880714417],0.07667869564787949,0.0006844785767318617,0.026162541480748036
JYY,[0.9473411821310671],[0.9600595235824585],0.013425301983369045,0.00016175620927418046,0.01271834145139139
JYZ,[-0.2774932061648101],[-0.22057493031024933],0.20511592568776477,0.003239690126255876,0.056918275854560774
JZX,[0.10724944842999884],[0.14700199663639069],0.37065503635049585,0.0015802650889015077,0.03975254820639185
JZY,[0.5484521505152973],[0.42495906352996826],0.22516656534084387,0.015250542533166038,0.12349308698532901
JZZ,[0.5634961891752752],[0.6013001799583435],0.0670882811796787,0.001429141719126312,0.037803990783068286
