,treino,previsto,MAPE,MSE,AE
gamma1,[0.4606660816810936],[0.49225908517837524],0.06858113664889405,0.0009981178699792518,0.03159300349728167
gamma2,[0.961985163786831],[0.8445170521736145],0.12211010734386601,0.01379875724597508,0.11746811161321646
gamma3,[0.17655246550171377],[0.16395239531993866],0.0713672853333946,0.00015876176858565835,0.012600070181775114
gamma4,[0.6047448911757226],[0.5665068030357361],0.06323011355357704,0.0014621513846013782,0.038238088139986526
JIX,[-0.08278658122587723],[-0.021750563755631447],0.7372694531703562,0.0037253954286281484,0.061036017470245785
JIY,[0.75573580747802],[0.8781085014343262],0.16192522935320255,0.01497507622612376,0.12237269395630612
JIZ,[-0.936307039182035],[-1.0276808738708496],0.09758960561552495,0.00834917766573883,0.09137383468881466
JXI,[-0.43514770769241484],[-0.48835018277168274],0.12226302503441933,0.0028305033545601216,0.0532024750792679
JYI,[0.9235823398396055],[0.9738070368766785],0.05438031334141285,0.002522520192465769,0.050224697037072996
JZI,[0.32863746890923196],[0.44903919100761414],0.36636638694304374,0.014496574684256051,0.12040172209838218
JXX,[-0.7432552611528482],[-0.6215240955352783],0.16378110183674335,0.014818476682612236,0.12173116561756991
JXY,[-0.3032215345335192],[-0.4008595645427704],0.32200229498692795,0.009533184904087437,0.0976380300092512
JXZ,[0.7594986370688406],[0.7116481065750122],0.06300278652045985,0.002289673268540799,0.04785053049382837
JYX,[-0.11847555907257856],[-0.08203243464231491],0.3076003583822589,0.0013281013182396793,0.03644312443026365
JYY,[-0.9427359472588261],[-0.8410308957099915],0.10788286141475815,0.010343917510551122,0.10170505154883469
JYZ,[0.7923633416986142],[0.7978051900863647],0.006867869954817273,2.961371387526299e-05,0.005441848387750525
JZX,[-0.7402518531783084],[-0.795194149017334],0.07422108516598512,0.0030186558720630037,0.054942295839025546
JZY,[0.2825321585235483],[0.25331833958625793],0.10339997786430909,0.0008534472169007848,0.02921381893729036
JZZ,[0.23915971379161394],[0.14125826954841614],0.40935591823170464,0.009584692784903967,0.0979014442431978
