,treino,previsto,MAPE,MSE,AE
gamma1,[0.7215400323407826],[0.7213494777679443],0.00026409424882503543,3.6311045229560584e-08,0.00019055457283823074
gamma2,[0.22876222127045265],[0.22855813801288605],0.000892119583527407,4.164997601899549e-08,0.00020408325756660073
gamma3,[0.9452706955539223],[0.944984495639801],0.000302770323323685,8.191039084301985e-08,0.00028619991412126566
gamma4,[0.9014274576114836],[0.9011680483818054],0.00028777604618957517,6.729314844221305e-08,0.0002594092296781536
JIX,[-0.7312715117751976],[-0.7314102649688721],0.00018974237535615484,1.925244875487673e-08,0.00013875319367451233
JIY,[0.6948674738744653],[0.6947535872459412],0.00016389690524607771,1.2970164156605624e-08,0.00011388662852418463
JIZ,[0.5275492379532281],[0.5273452997207642],0.0003865766790890086,4.159080266049812e-08,0.00020393823246389609
JXI,[-0.4898619485211566],[-0.4895757734775543],0.000584195291073784,8.189615558077148e-08,0.00028617504360228807
JYI,[-0.009129825816118098],[-0.00912048015743494],0.0010236404145474904,8.734133622207735e-11,9.34565868315751e-06
JZI,[-0.10101787042252375],[-0.10077117383480072],0.0024421083783609655,6.085920639418545e-08,0.0002466965877230276
JXX,[0.3031859454455259],[0.30303382873535156],0.0005017274463392791,2.313949351426528e-08,0.0001521167101743437
JXY,[0.5774467022710263],[0.5771632790565491],0.0004908214270903371,8.032871850463094e-08,0.00028342321447727414
JXZ,[-0.8122808264515302],[-0.8116534352302551],0.0007723821624792762,3.936197445330446e-07,0.0006273912212750865
JYX,[-0.9433050469559874],[-0.9427699446678162],0.0005672632515833294,2.863344588060739e-07,0.0005351022881712186
JYY,[0.6715302078397394],[0.671017050743103],0.00076416085329525,2.633302058282502e-07,0.0005131570966363519
JYZ,[-0.13446586418989326],[-0.13451048731803894],0.00033185469349057375,1.99122356550597e-09,4.4623128145682145e-05
JZX,[0.524560164915884],[0.5244830250740051],0.00014705623308475596,5.9505552050937115e-09,7.713984187884826e-05
JZY,[-0.9957878932977786],[-0.9955469965934753],0.00024191567895597571,5.803122214417846e-08,0.0002408967043032728
JZZ,[-0.10922561189039715],[-0.1090036928653717],0.0020317489752140414,4.9248053668242324e-08,0.00022191902502544103
