,treino,previsto,MAPE,MSE,AE
gamma1,[0.7547543800675904],[0.7507168054580688],0.005349521269634781,1.6302008727453406e-05,0.004037574609521588
gamma2,[0.7663789974861774],[0.7622606158256531],0.005373818533693105,1.6961067501743397e-05,0.004118381660524362
gamma3,[0.08742803931759291],[0.0871148407459259],0.0035823584071155296,9.809334529425272e-08,0.00031319857166700604
gamma4,[0.9927014610359678],[0.9849708080291748],0.007787490308239698,5.9762995911437446e-05,0.007730653006792987
JXX,[0.4847330814617574],[0.48145490884780884],0.006762840704131333,1.0746415686842481e-05,0.0032781726139485823
JXY,[-0.069108702867124],[-0.06858822703361511],0.007531263240602524,2.7089509326677717e-07,0.0005204758335088933
JXZ,[0.654012639158295],[0.6497861742973328],0.006462359605774029,1.7863005220948492e-05,0.004226464860962231
JYX,[-0.5126541824952315],[-0.5092640519142151],0.006612899488141759,1.1492985356342921e-05,0.0033901305810164484
JYY,[0.2065909779120334],[0.20534853637218475],0.006014016451278339,1.5436609799414815e-06,0.0012424415398486488
JYZ,[-0.2588586539007094],[-0.25860241055488586],0.000989896771702341,6.566065227883504e-08,0.0002562433458235258
JZX,[-0.019133266542065597],[-0.018585745245218277],0.028616195548395378,2.9977957050137085e-07,0.0005475212968473198
JZY,[0.9278939782306672],[0.9224894642829895],0.005824495119564396,2.9208771010642947e-05,0.005404513947677714
JZZ,[-0.5667219849454446],[-0.5659326910972595],0.001392735537268821,6.229847787827592e-07,0.0007892938481850464
JIX,[-0.8329589576928287],[-0.827648937702179],0.006374887912073948,2.8196312301099737e-05,0.005310019990649728
JIY,[-0.6552513842656074],[-0.6523813605308533],0.004380034599958542,8.237036238051816e-06,0.0028700237347540902
JIZ,[0.3676231008548627],[0.36572718620300293],0.005157223927035783,3.594492367136617e-06,0.001895914651859787
JXI,[-0.6772806584499753],[-0.6732543110847473],0.0059448728012441695,1.621147310547846e-05,0.004026347365228
JYI,[0.8984180459228328],[0.8950659036636353],0.0037311608715008804,1.1236857725898086e-05,0.0033521422591975547
JZI,[0.6886560437412614],[0.6864824891090393],0.0031562267578657418,4.7243397392542785e-06,0.00217355463222213
