,treino,previsto,MAPE,MSE,AE
gamma1,[0.4000793027167511],[0.39863121509552],0.0036195014623295156,2.0969577587626107e-06,0.0014480876212310534
gamma2,[0.2487457597737761],[0.22401617467403412],0.09941711216397223,0.0006115523792053811,0.02472958509974199
gamma3,[0.13798799437073161],[0.11497265100479126],0.16679236096515146,0.0005297060302521347,0.023015343365940355
gamma4,[0.4232457334469961],[0.40509405732154846],0.042886849626614904,0.0003294833461631465,0.018151676125447658
JIX,[-0.8662320473144967],[-0.9718256592750549],0.12189991387171706,0.011150010886876956,0.10559361196055828
JIY,[-0.17351436714348134],[-0.18192604184150696],0.04847826054121439,7.075627122540436e-05,0.008411674698025617
JIZ,[-0.7789905321077226],[-0.6523594856262207],0.16255787620277617,0.0160354219330003,0.12663104648150192
JXI,[0.504222922837068],[0.5146995186805725],0.020777706385415203,0.00010975906046813505,0.010476595843504466
JYI,[0.0225702197513038],[0.07780518382787704],2.4472497248673233,0.003050901256540337,0.055234964076573245
JZI,[-0.9006520110389387],[-0.9207563400268555],0.022321972017500576,0.0004041840440543921,0.02010432898791681
JXX,[-0.9103850311286859],[-0.8166958093643188],0.10291164568931026,0.00877767027481274,0.093689221764367
JXY,[0.4718687724460289],[0.47882673144340515],0.014745538174328145,4.841319340916951e-05,0.006957958997376279
JXZ,[-0.6913005045828078],[-0.66815185546875],0.033485653432334374,0.0005358599558057683,0.023148649114057784
JYX,[0.4674897796719699],[0.47127845883369446],0.008104303722710248,1.435408979048576e-05,0.0037886791617245397
JYY,[0.26088743725565666],[0.20674476027488708],0.20753271046820265,0.002931429470643956,0.05414267698076958
JYZ,[0.008558276581305035],[0.06822478026151657],6.971789601956648,0.003560091661420697,0.059666503680211536
JZX,[0.7115964277308915],[0.6902148127555847],0.03004738942196149,0.00045717345895226287,0.021381614975306773
JZY,[0.20511445829206787],[0.17768865823745728],0.13370973593464716,0.0007521745086354784,0.027425800054610594
JZZ,[0.14671333687288302],[0.2415546178817749],0.6464393969245299,0.008994868583407596,0.09484128100889189
