,treino,previsto,MAPE,MSE,AE
gamma1,[0.752661321489852],[0.7529615163803101],0.00039884458239976067,9.011697225713386e-08,0.000300194890458072
gamma2,[0.08640318215808296],[0.08635587245225906],0.000547545873221857,2.238208265143457e-09,4.730970582389471e-05
gamma3,[0.06123324013652631],[0.06140069290995598],0.0027346711207231803,2.8040431329287063e-08,0.00016745277342966602
gamma4,[0.2552168722437148],[0.2551526129245758],0.0002517831935407494,4.12926009620836e-09,6.425931913900396e-05
JXX,[0.897680879601374],[0.8975706696510315],0.00012277185896110342,1.2146233154496126e-08,0.00011020995034249914
JXY,[-0.15185093946021722],[-0.15257447957992554],0.004764805027089599,5.23510304827532e-07,0.0007235401197083213
JXZ,[-0.3876324692199542],[-0.3867727816104889],0.0022177905044829904,7.390627858681783e-07,0.0008596876094653094
JYX,[-0.810934207081069],[-0.8113300800323486],0.00048816901275451386,1.5671539355484428e-07,0.00039587295127962996
JYY,[0.02335624132357239],[0.023086216300725937],0.011561150576652504,7.291351296322802e-08,0.000270025022846454
JYZ,[-0.6903533027098527],[-0.6900336742401123],0.00046299259884147393,1.0216235866860863e-07,0.00031962846974042947
JZX,[-0.45154086728282516],[-0.4504842758178711],0.0023399686307734994,1.1163855238137896e-06,0.0010565914649540709
JZY,[0.22117069365781794],[0.22121965885162354],0.0002213909672922156,2.3975902044194406e-09,4.896519380559461e-05
JZZ,[0.5527549260102405],[0.552452802658081],0.0005465774033713506,9.127851992003297e-08,0.0003021233521594002
JIX,[0.057870765880824626],[0.059103723615407944],0.02130536404377976,1.5201847752688267e-06,0.0012329577345833176
JIY,[0.1714937094997233],[0.1718992441892624],0.0023647204945422906,1.644583844195561e-07,0.0004055346895390777
JIZ,[0.6866524104671512],[0.6860933303833008],0.0008142112010792425,3.125705401581884e-07,0.0005590800838504162
JXI,[0.7972892825291862],[0.7960754632949829],0.001522432648727896,1.4733571333218196e-06,0.0012138192342032728
JYI,[0.7643730549373535],[0.7640548944473267],0.00041623718676600914,1.0122609741413436e-07,0.0003181604900268642
JZI,[-0.27060839601498476],[-0.27046817541122437],0.0005181679719672653,1.966181771893089e-08,0.00014022060376039924
