,treino,previsto,MAPE,MSE,AE
gamma1,[0.7905476817951573],[0.6737281084060669],0.14777043318098063,0.013646812726809086,0.11681957338909044
gamma2,[0.1667763675050825],[0.2129029631614685],0.27657752921726325,0.0021276628268477272,0.046126595656385994
gamma3,[0.30614199209589266],[0.193599134683609],0.36761653192951044,0.012665894754521609,0.11254285741228365
gamma4,[0.6286784916754126],[0.5012873411178589],0.2026332254791466,0.01622850524037731,0.12739115055755368
JIX,[-0.3843864905324452],[-0.2976032793521881],0.22577071077614247,0.007531325742757103,0.08678321118025711
JIY,[0.15591575435007843],[0.3891996443271637],1.4962175628082572,0.054421373322840826,0.23328388997708527
JIZ,[-0.4687639291636485],[-0.36845335364341736],0.2139895356266034,0.010062211561199996,0.10031057552023115
JXI,[0.6157921028659785],[0.4174201488494873],0.3221411140111114,0.039351432140320906,0.19837195401649121
JYI,[-0.0655655579974792],[-0.19961807131767273],2.0445568895386725,0.01797007632746066,0.13405251332019352
JZI,[-0.3349603865251771],[-0.12092343717813492],0.638991826966244,0.045811815685788314,0.2140369493470422
JXX,[0.7935051924165137],[0.6448876857757568],0.1872924185765719,0.02208716328011542,0.1486175066407569
JXY,[0.5848239797390551],[0.40787526965141296],0.30256746682411273,0.03131084600168042,0.17694871008764212
JXZ,[0.7192273898749051],[0.6370545625686646],0.11425152665630937,0.00675237354750123,0.08217282730624054
JYX,[0.33162747111383184],[0.10685627907514572],0.6777821851843296,0.05052208877049191,0.22477119203868612
JYY,[-0.6290803677731216],[-0.6520121693611145],0.0364528965816706,0.0005258675240710739,0.022931801587992906
JYZ,[-0.22014295985639176],[-0.2555892765522003],0.1610149909810045,0.0012564413672995563,0.035446316695808555
JZX,[-0.5211412662436052],[-0.4941684901714325],0.05175712962934782,0.0007275306490395745,0.026972776072172744
JZY,[0.5862575754447799],[0.7257112264633179],0.23787095785114215,0.01944732078240019,0.13945365101853802
JZZ,[-0.9816317794849116],[-0.6797933578491211],0.3074863996295772,0.09110643277558528,0.30183842163579055
