,treino,previsto,MAPE,MSE,AE
gamma1,[0.15061642402352393],[0.15042369067668915],0.0012796303463205425,3.714614298213699e-08,0.0001927333468347836
gamma2,[0.6348606582851885],[0.6321219205856323],0.004313919383433973,7.500684186969983e-06,0.0027387376995561263
gamma3,[0.8680453071432968],[0.8650726675987244],0.0034245211858298353,8.836585861955525e-06,0.0029726395445723863
gamma4,[0.5231812103833013],[0.5222828984260559],0.001717018767908922,8.069643725301234e-07,0.0008983119572454346
JXX,[-0.9736640168902517],[-0.9709980487823486],0.0027380780861326554,7.1073859523564024e-06,0.002665968107903094
JXY,[0.67493816419292],[0.672067403793335],0.004253368014857794,8.241265271825452e-06,0.002870760399585004
JXZ,[-0.4812919713439847],[-0.4796183705329895],0.003477308807628274,2.8009396745638337e-06,0.0016736008109952127
JYX,[-0.5313380779066073],[-0.5313185453414917],3.676108663717388e-05,3.815210999933662e-10,1.9532565115554235e-05
JYY,[0.9912896710209256],[0.9886178970336914],0.0026952505058208884,7.138376238861184e-06,0.0026717739872341717
JYZ,[-0.05947298495510411],[-0.05927956849336624],0.003252173434440548,3.740992767119769e-08,0.00019341646173787197
JZX,[0.6729229025487775],[0.6709223389625549],0.002972946200293084,4.002254662519755e-06,0.0020005635862225812
JZY,[-0.0472935826013301],[-0.046127401292324066],0.0246583414675215,1.3599788454750207e-06,0.0011661813090060313
JZZ,[0.2781362810883239],[0.277900755405426],0.0008467995688166656,5.5472347304504986e-08,0.00023552568289786358
JIX,[-0.5240707458162173],[-0.5225460529327393],0.002909326451915122,2.32468838892848e-06,0.0015246928834780071
JIY,[0.08845845059190371],[0.08784227073192596],0.006965754609703133,3.796776198421998e-07,0.0006161798599777502
JIZ,[-0.2600896669038415],[-0.2610529661178589],0.0037037196651627537,9.279453757265174e-07,0.0009632992140173879
JXI,[0.20784007719238895],[0.2036425769329071],0.020195817458229643,1.7619008428350162e-05,0.004197500259481846
JYI,[0.25144060821610803],[0.2505885064601898],0.0033888788368895725,7.260774024388983e-07,0.0008521017559182109
JZI,[-0.8689422815203738],[-0.8663268685340881],0.003009881141598385,6.840385088831611e-06,0.002615412986285648
