,treino,previsto,MAPE,MSE,AE
gamma1,[0.5901527546316861],[0.5863604545593262],0.006425963519778449,1.438153983882149e-05,0.0037923000723599776
gamma2,[0.6068757160405743],[0.6017823219299316],0.00839281252489951,2.5942663566329644e-05,0.0050933941106426905
gamma3,[0.9811690850890965],[0.9753027558326721],0.0059789177477923535,3.441381894478068e-05,0.005866329256424385
gamma4,[0.7428108992904813],[0.7387015223503113],0.0055321979579125635,1.6886978836400914e-05,0.004109376940169995
JXX,[-0.3972357250361773],[-0.3937245011329651],0.008839144321403767,1.2328693298488963e-05,0.003511223903212235
JXY,[0.6815276211230483],[0.6857107877731323],0.006137926799196802,1.7498883222375015e-05,0.004183166650084003
JXZ,[-0.020560708179608644],[-0.018167514353990555],0.11639646867764854,5.727376686976547e-06,0.0023931938256180896
JYX,[-0.8336387524805398],[-0.8337143063545227],9.063143208989826e-05,5.708387873831119e-09,7.555387398294755e-05
JYY,[0.6943414554288729],[0.6879157423973083],0.009254399231564854,4.1289787964018914e-05,0.006425713031564584
JYZ,[-0.545152942348103],[-0.5402072668075562],0.009072088135935973,2.4459706552363004e-05,0.004945675540546812
JZX,[0.5784393926365736],[0.5635509490966797],0.025738986191848386,0.0002216657510406095,0.014888443539893936
JZY,[-0.8791840075310149],[-0.8762502074241638],0.0033369579993725884,8.60718306695935e-06,0.00293380010685107
JZZ,[0.3181904168868892],[0.31374475359916687],0.013971707040135924,1.9763922067802157e-05,0.0044456632877223345
JIX,[-0.2588867178073859],[-0.24996143579483032],0.03447562736376492,7.966065900364857e-05,0.008925282012555602
JIY,[0.9003708718663839],[0.8944063782691956],0.006624485291071757,3.5575183870900396e-05,0.005964493597188314
JIZ,[-0.5999070717600636],[-0.5722967982292175],0.0460242508057798,0.0007623272044481412,0.027610273530846108
JXI,[-0.4060517541652038],[-0.401740163564682],0.010618327728655957,1.8589813506507723e-05,0.004311590600521775
JYI,[-0.16375735637421673],[-0.16658876836299896],0.01729028882410579,8.016893850219735e-06,0.0028314119887822287
JZI,[-0.5253895926232446],[-0.5301956534385681],0.009147613281274006,2.3098220560588292e-05,0.004806060815323532
