,treino,previsto,MAPE,MSE,AE
gamma1,[0.603190610968185],[0.6030774712562561],0.00018756875500323736,1.280059441536456e-08,0.00011313971192894456
gamma2,[0.3816059859191179],[0.38159939646720886],1.726768486909466e-05,4.342087646117532e-11,6.589451909011501e-06
gamma3,[0.28361821790671515],[0.2835870385169983],0.00010993436862760837,9.721543431159713e-10,3.117938971686218e-05
gamma4,[0.674964847134956],[0.6748901009559631],0.00011074084718650517,5.586991274028925e-09,7.474617899283498e-05
JXX,[0.30694506780235153],[0.30678075551986694],0.0005353149462899832,2.6998526175296053e-08,0.00016431228248459107
JXY,[-0.6795408869623607],[-0.6794294714927673],0.00016395697702813725,1.2413406864710663e-08,0.00011141546959336779
JXZ,[0.04133871927984911],[0.0413338728249073],0.00011723766546806603,2.3488125502987222e-11,4.846454941809242e-06
JYX,[-0.3444543767558137],[-0.34441524744033813],0.00011359796279581103,1.5311033295859932e-09,3.91293154755612e-05
JYY,[-0.5000066466271993],[-0.5000665783882141],0.000119861928674529,3.5918159783374724e-09,5.9931761014819784e-05
JYZ,[0.9056338182918233],[0.9054048657417297],0.00025280918785191685,5.241927019435614e-08,0.00022895255009358628
JZX,[0.9931139850789104],[0.9930241703987122],9.043743371619169e-05,8.066676779104389e-09,8.981468019819694e-05
JZY,[-0.9108872350991339],[-0.9107008576393127],0.00020461090312777583,3.47365575294017e-08,0.00018637745982119647
JZZ,[0.720322074572582],[0.7202808260917664],5.7263941050445296e-05,1.7014371695997716e-09,4.1248480815658795e-05
JIX,[0.142805189379827],[0.14275367558002472],0.0003607277860559313,2.653671570069691e-09,5.151379980228299e-05
JIY,[-0.14222189064977075],[-0.14206306636333466],0.0011167358675269793,2.5225153961935996e-08,0.00015882428643609892
JIZ,[0.15618260226894076],[0.1563042253255844],0.0007787234613636344,1.4792167907344341e-08,0.00012162305664364936
JXI,[-0.5878035357209965],[-0.5877678394317627],6.0728265593108736e-05,1.2742250650654659e-09,3.5696289233833056e-05
JYI,[0.6266425027146401],[0.6265491843223572],0.00014891807031700339,8.708322338261803e-09,9.331839228288175e-05
JZI,[0.647177745066891],[0.6472046971321106],4.164553776002649e-05,7.264138196032971e-10,2.6952065219632004e-05
