,treino,previsto,MAPE,MSE,AE
gamma1,[0.8987383567957395],[0.8822060227394104],0.018395046713341207,0.0002733180693500605,0.016532334056329145
gamma2,[0.5675682084836022],[0.5674837827682495],0.00014874990193387434,7.1277014128186005e-09,8.442571535272059e-05
gamma3,[0.230046952051981],[0.22801610827445984],0.008827953421709656,4.124326448696427e-06,0.002030843777521163
gamma4,[0.523269597544914],[0.516562283039093],0.012818085624103642,4.498806787999628e-05,0.0067073145058209604
JIX,[-0.2963074883442347],[-0.3482680916786194],0.1753604123363212,0.0026999042988732685,0.05196060333438468
JIY,[-0.13962750801980395],[-0.14304161071777344],0.024451504910373775,1.165609723228255e-05,0.00341410269796949
JIZ,[-0.0926582728208516],[-0.13060127198696136],0.40949391793078155,0.0014396711857194067,0.03794299916610977
JXI,[-0.31306051824349357],[-0.3269302248954773],0.04430359577056627,0.00019236876261208164,0.013869706651983726
JYI,[0.024888729848817848],[0.00419157650321722],0.8315873679099655,0.00042837215661130725,0.020697153345600627
JZI,[-0.21516919708905635],[-0.1251942366361618],0.4181591123178046,0.008095493508499937,0.08997496045289455
JXX,[-0.9181825549143148],[-0.9224804639816284],0.004680887307551521,1.847202235089683e-05,0.004297909067313643
JXY,[-0.16293478520770655],[-0.16312964260578156],0.0011959226375547072,3.796940558456296e-08,0.00019485739807501012
JXZ,[-0.9526802754794608],[-0.9492692351341248],0.003580467060283494,1.1635196237510033e-05,0.003411040345336014
JYX,[-0.7950883060600384],[-0.7898592352867126],0.006576716992905866,2.7343181152450024e-05,0.005229070773325795
JYY,[-0.47238671865091586],[-0.49500572681427],0.047882396499104675,0.0005116195302938821,0.02261900816335416
JYZ,[0.9311461864746311],[0.9112673997879028],0.021348728025177666,0.000395166160136445,0.019878786686728267
JZX,[-0.036894444765783074],[-0.09924275428056717],1.6899104976532304,0.003887311699351317,0.062348309514784095
JZY,[0.09337554885649313],[0.12689192593097687],0.3589416874646096,0.0011233475321989791,0.03351637707448374
JZZ,[0.8348075571017148],[0.8126727342605591],0.02651488076845332,0.0004899503822093505,0.022134822841155755
