,treino,previsto,MAPE,MSE,AE
gamma1,[0.21101029956774453],[0.21105141937732697],0.00019487110186881443,1.690838740095713e-09,4.1119809582434996e-05
gamma2,[0.8480765801722641],[0.8466814160346985],0.0016450921652407665,1.946482970749093e-06,0.0013951641375655743
gamma3,[0.7173017220824032],[0.7171222567558289],0.0002501950309742823,3.220780344242478e-08,0.0001794653265743129
gamma4,[0.07495132545320449],[0.07539781928062439],0.005957117165308424,1.993567379240738e-07,0.0004464938274199026
JXX,[-0.4322994082024627],[-0.4313042461872101],0.0023020203043779166,9.903474366016687e-07,0.0009951620152526264
JXY,[-0.7645872688839439],[-0.7639421224594116],0.0008437838959495018,4.162139090867894e-07,0.0006451464245322835
JXZ,[-0.37792355037599856],[-0.37820717692375183],0.000750486566584926,8.044401859043708e-08,0.00028362654775326845
JYX,[0.4869415856794128],[0.4862014949321747],0.0015198758311133114,5.477343141474956e-07,0.0007400907472381313
JYY,[-0.9284885689746154],[-0.9273683428764343],0.0012065049970601232,1.2549065110459984e-06,0.0011202260981810763
JYZ,[0.24987511436094323],[0.24990801513195038],0.00013166885822661156,1.0824607328648817e-09,3.290077100714939e-05
JZX,[-0.7299776781859193],[-0.7303963899612427],0.0005735953137141471,1.7531955079445424e-07,0.0004187117753233771
JZY,[0.5901424869311658],[0.590318500995636],0.00029825689281500476,3.098095089132291e-08,0.00017601406447020906
JZZ,[0.47393524876420434],[0.4749007225036621],0.002037142715118277,9.321395415825647e-07,0.0009654737394577673
JIX,[-0.4562491712318184],[-0.45740455389022827],0.0025323501526380186,1.3349090873542463e-06,0.0011553826584098648
JIY,[-0.02394358429818433],[-0.02398562990128994],0.001756027943936528,1.7678327405146127e-09,4.204560310561156e-05
JIZ,[-0.8362413152576669],[-0.8365151882171631],0.000327504698104788,7.500639794321435e-08,0.00027387295949621304
JXI,[-0.32253302601586054],[-0.32180991768836975],0.0022419667729010355,5.228856532865197e-07,0.0007231083274907846
JYI,[-0.855332784589292],[-0.8534442782402039],0.002207919985196071,3.566456230546079e-06,0.0018885063490881038
JZI,[-0.9779272658402001],[-0.9773516654968262],0.0005885921821387802,3.3131575529214504e-07,0.0005756003433738943
