,treino,previsto,MAPE,MSE,AE
gamma1,[0.32611987261685993],[0.326198011636734],0.00023960214152873974,6.1057064268817835e-09,7.813901987407945e-05
gamma2,[0.07355343057826824],[0.07348272204399109],0.0009613220446857604,4.999696819623314e-09,7.070853427715296e-05
gamma3,[0.8415228969062091],[0.8416469693183899],0.00014743795164333888,1.5393963464367318e-08,0.0001240724121808201
gamma4,[0.6172199559140832],[0.6172592043876648],6.35891195764796e-05,1.540442678486346e-09,3.92484735816101e-05
JXX,[-0.7666989331142724],[-0.7667389512062073],5.219531449238976e-05,1.6014476821084398e-09,4.001809193487915e-05
JXY,[-0.9823887482258662],[-0.9824299812316895],4.1972188604281604e-05,1.7001607692210072e-09,4.123300582326017e-05
JXZ,[-0.6866193298332723],[-0.6866004467010498],2.7501603001944424e-05,3.5657268253376954e-10,1.8883132222535792e-05
JYX,[0.02742641700535131],[0.027379317209124565],0.0017173149601552476,2.2183908046010057e-09,4.7099796226746093e-05
JYY,[0.9789858207551021],[0.9790831804275513],9.94495225416814e-05,9.478905819409864e-09,9.735967244917099e-05
JYZ,[0.38702052286287625],[0.38706114888191223],0.00010497122668189127,1.6504734227120582e-09,4.062601903598306e-05
JZX,[-0.24314685775343814],[-0.24314184486865997],2.061669570597278e-05,2.5129013799169214e-11,5.012884778166082e-06
JZY,[-0.18990452936148783],[-0.1900072544813156],0.0005409303304832968,1.0552450243632692e-08,0.00010272511982778454
JZZ,[0.3826192568247586],[0.38267993927001953],0.00015859746779214162,3.682359162844287e-09,6.068244526091782e-05
JIX,[-0.1829282414910125],[-0.18295490741729736],0.0001457726049707505,7.110716246297697e-10,2.6665926284863417e-05
JIY,[0.0839440182091924],[0.08391471952199936],0.00034902650383046883,8.584130712353503e-10,2.9298687193035633e-05
JIZ,[0.7240732329585464],[0.7239591479301453],0.00015756006879995762,1.3015393705292642e-08,0.00011408502840115631
JXI,[-0.6466687116091123],[-0.6467263698577881],8.916195826498399e-05,3.3244736403560838e-09,5.7658248675762636e-05
JYI,[-0.5496809588437066],[-0.5496930480003357],2.199304239048393e-05,1.4614770800270674e-10,1.2089156629091491e-05
JZI,[-0.9418054934637778],[-0.9417881369590759],1.8428969487193627e-05,3.012482554676079e-10,1.73565047019153e-05
