,treino,previsto,MAPE,MSE,AE
gamma1,[0.32611987261685993],[0.3179653286933899],0.025004743985811487,6.649658659980211e-05,0.008154543923470037
gamma2,[0.07355343057826824],[0.08563176542520523],0.16421171319921546,0.0001458861726747324,0.012078334846936989
gamma3,[0.8415228969062091],[0.833753228187561],0.00923286668397568,6.0367751997537835e-05,0.007769668718648037
gamma4,[0.6172199559140832],[0.6202088594436646],0.004842525749438698,8.933544309143948e-06,0.002988903529581366
JIX,[-0.1829282414910125],[-0.14321978390216827],0.21707122566307047,0.0015767616040850405,0.039708457588844226
JIY,[0.0839440182091924],[0.0859510526061058],0.023909200914254386,4.028187070393574e-06,0.0020070343969134097
JIZ,[0.7240732329585464],[0.7220993638038635],0.002726062868831252,3.896159439808565e-06,0.0019738691546828946
JXI,[-0.6466687116091123],[-0.6321488618850708],0.022453304858235112,0.00021082603600874867,0.014519849724041523
JYI,[-0.5496809588437066],[-0.5166642665863037],0.06006519186485171,0.0010901019676200481,0.03301669225740289
JZI,[-0.9418054934637778],[-0.9396447539329529],0.0022942524181698933,4.668795320069678e-06,0.002160739530824962
JXX,[-0.7666989331142724],[-0.7523638010025024],0.018697211503271232,0.0002054960126618981,0.014335132111769955
JXY,[-0.9823887482258662],[-0.9680348038673401],0.014611267061485026,0.0002060357186476634,0.014353944358526105
JXZ,[-0.6866193298332723],[-0.6694187521934509],0.0250511118642671,0.0002958598711435244,0.017200577639821413
JYX,[0.02742641700535131],[0.012409215793013573],0.5475451353856268,0.00022551633225183804,0.015017201212337739
JYY,[0.9789858207551021],[0.9656617641448975],0.013610060868836335,0.0001775304845519379,0.013324056610204638
JYZ,[0.38702052286287625],[0.42048072814941406],0.08645589396403397,0.001119585337817253,0.033460205286537814
JZX,[-0.24314685775343814],[-0.25634902715682983],0.054297100630349454,0.00017429727695585182,0.013202169403391695
JZY,[-0.18990452936148783],[-0.22327905893325806],0.17574372598686686,0.0011138592241369655,0.03337452957177023
JZZ,[0.3826192568247586],[0.35904645919799805],0.06160902047216358,0.0005556767879522086,0.023572797626760567
