,treino,previsto,MAPE,MSE,AE
gamma1,[0.7547543800675904],[0.75434410572052],0.0005435865732023641,1.6832503986405633e-07,0.0004102743470704162
gamma2,[0.7663789974861774],[0.7658615708351135],0.0006751576605845659,2.6773033923121584e-07,0.0005174266510639125
gamma3,[0.08742803931759291],[0.08761515468358994],0.0021402214605008674,3.501216019220097e-08,0.00018711536599702594
gamma4,[0.9927014610359678],[0.9914432168006897],0.0012674950976349023,1.5831785556105561e-06,0.0012582442352780943
JXX,[0.4847330814617574],[0.48420223593711853],0.0010951295567409513,2.8179697102913827e-07,0.0005308455246388899
JXY,[-0.069108702867124],[-0.06900393217802048],0.0015160274286289516,1.0976897295228177e-08,0.00010477068910352827
JXZ,[0.654012639158295],[0.6532097458839417],0.0012276418317949587,6.44637610001835e-07,0.0008028932743533446
JYX,[-0.5126541824952315],[-0.5121023654937744],0.0010763922743617818,3.045020030971296e-07,0.0005518170014571222
JYY,[0.2065909779120334],[0.20642152428627014],0.000820237299207781,2.8714531284315184e-08,0.00016945362576326062
JYZ,[-0.2588586539007094],[-0.25889936089515686],0.00015725568310760162,1.6570593969463762e-09,4.070699444747028e-05
JZX,[-0.019133266542065597],[-0.01946169324219227],0.017165218464113615,1.0786409735609469e-07,0.00032842670012667163
JZY,[0.9278939782306672],[0.9268563389778137],0.0011182735066694721,1.0766952190623593e-06,0.001037639252853495
JZZ,[-0.5667219849454446],[-0.5671033263206482],0.0006728896801847827,1.4542124444219223e-07,0.00038134137520362543
JIX,[-0.8329589576928287],[-0.831691563129425],0.0015215570367525994,1.6062889793450888e-06,0.0012673945634036343
JIY,[-0.6552513842656074],[-0.654945433139801],0.0004669217542351936,9.360609138216464e-08,0.0003059511258063363
JIZ,[0.3676231008548627],[0.36774328351020813],0.0003269181263798253,1.4443870645874395e-08,0.00012018265534541328
JXI,[-0.6772806584499753],[-0.6767136454582214],0.0008371905866196522,3.215037328176846e-07,0.0005670129917538791
JYI,[0.8984180459228328],[0.8983606100082397],6.393005444816702e-05,3.298884285141572e-09,5.743591459306252e-05
JZI,[0.6886560437412614],[0.6880898475646973],0.0008221755718401849,3.2057811035588587e-07,0.000566196176564171
