,treino,previsto,MAPE,MSE,AE
gamma1,[0.12640920672312728],[0.13343870639801025],0.05560907988513538,4.9413865679179886e-05,0.0070294996748829774
gamma2,[0.009410839419584538],[0.006315752863883972],0.3288852798039992,9.57956078727839e-06,0.003095086555700566
gamma3,[0.7306841520443098],[0.7495331168174744],0.025796323514652504,0.00035528347301999835,0.018848964773164556
gamma4,[0.8428419545513766],[0.8466302752494812],0.004494698771991089,1.4351373711688037e-05,0.0037883206981046413
JIX,[-0.8451564322933918],[-0.8786924481391907],0.03968024683288105,0.0011246643588096754,0.033536015845798905
JIY,[-0.5727664210700234],[-0.580994725227356],0.01436589830451427,6.770498930557622e-05,0.008228304157332555
JIZ,[-0.39374332579442917],[-0.3059692978858948],0.2229219447248755,0.0077042799752881745,0.08777402790853439
JXI,[0.8004273658662282],[0.6916311383247375],0.13592267353796755,0.01183661912725981,0.10879622754149065
JYI,[-0.00749501549718401],[-0.026758871972560883],2.5702223674673648,0.0003710961663039195,0.019263856475376873
JZI,[0.4404811417840462],[0.4085649251937866],0.07245762318221347,0.0010186448814363596,0.03191621659025956
JXX,[-0.7995292644989436],[-0.7632416486740112],0.04538622591591241,0.00131679106225788,0.03628761582493234
JXY,[0.01785411432893702],[-0.031089121475815773],2.7412861205569934,0.002395440331039636,0.048943235804752794
JXZ,[0.686145857826806],[0.5806066989898682],0.15381446617080302,0.011138514048008401,0.10553915883693787
JYX,[0.04559862152587302],[0.06121307983994484],0.34243268308477387,0.00024381130844188664,0.015614458314071822
JYY,[0.8894015102484911],[0.9187353253364563],0.032981521562482574,0.0008604727076149334,0.029333815087965176
JYZ,[0.7636002670045339],[0.6996229290962219],0.08378380767110455,0.004093099765834329,0.06397733790831195
JZX,[-0.25807865558248366],[-0.27450430393218994],0.06364590017192077,0.0002698019237082086,0.01642564834970628
JZY,[-0.9985078045366769],[-0.907581627368927],0.09106205955990603,0.008267569694341037,0.09092617716774987
JZZ,[0.5105343726506062],[0.5006009936332703],0.019456827100129505,9.867201870204974e-05,0.00993337901733593
