,treino,previsto,MAPE,MSE,AE
gamma1,[0.46996047909566496],[0.4689368009567261],0.0021782217536860343,1.0479169321413859e-06,0.0010236781389388883
gamma2,[0.07344097236025571],[0.07338449358940125],0.0007690362619031321,3.189851557230859e-09,5.647877085446229e-05
gamma3,[0.5535311897079374],[0.5538125038146973],0.0005082172639781011,7.913762666212671e-08,0.0002813141067599112
gamma4,[0.37664963051624745],[0.3765707314014435],0.00020947615080844166,6.225070316849292e-09,7.889911480396528e-05
JXX,[-0.2931088962646198],[-0.29153212904930115],0.005379458745240948,2.486194851303669e-06,0.0015767672153186307
JXY,[-0.4241611986546143],[-0.4222467541694641],0.004513483296498097,3.665097686722064e-06,0.001914444485150213
JXZ,[0.7538488993092554],[0.747832179069519],0.007981334515775484,3.620092244325265e-05,0.006016720239736317
JYX,[0.933461896331194],[0.9317501187324524],0.0018337948291938585,2.9301825475536858e-06,0.0017117775987416373
JYY,[0.6077893468042093],[0.6073567271232605],0.000711792141839115,1.8715978834421104e-07,0.0004326196809487648
JYZ,[-0.1619387971769919],[-0.16059720516204834],0.008284562058820584,1.7998691345602917e-06,0.001341592014943549
JZX,[0.7436744955183132],[0.74420565366745],0.0007142347254581284,2.8212897939436155e-07,0.0005311581491367345
JZY,[-0.79078137856082],[-0.790190577507019],0.0007471104780896135,3.4904588517229865e-07,0.0005908010538009378
JZZ,[-0.020704221524552313],[-0.02322259545326233],0.1216357700637803,6.342207244806321e-06,0.002518373928710016
JIX,[0.16151432986791336],[0.16011762619018555],0.008647552690030931,1.950781163378411e-06,0.0013967036777278174
JIY,[-0.5885520020378399],[-0.5895057320594788],0.0016204685708937246,9.096009541753345e-07,0.0009537300216388989
JIZ,[0.28393873546227],[0.29001718759536743],0.021407618524472663,3.6947580334356746e-05,0.006078452133097434
JXI,[0.8929708779032515],[0.8857542276382446],0.008081618833922069,5.208004104742331e-05,0.007216650265006841
JYI,[-0.9175870687900451],[-0.9149547219276428],0.0028687706615933535,6.929250003999359e-06,0.002632346862402324
JZI,[-0.10120076827109403],[-0.10328079760074615],0.020553493468351867,4.3265220122130565e-06,0.002080029329652122
