,treino,previsto,MAPE,MSE,AE
gamma1,[0.951939128259082],[0.9332610964775085],0.019621035869942724,0.0003488688712334681,0.018678031781573456
gamma2,[0.8467770172755084],[0.8327247500419617],0.01659500310809053,0.00019746621440300992,0.01405226723354669
gamma3,[0.37265643819973215],[0.3890325129032135],0.04394416149790034,0.0002681758226940017,0.016376074703481347
gamma4,[0.8090952493694098],[0.8370194435119629],0.03451286379980178,0.0007797606185109965,0.027924194142553094
JIX,[-0.5926591051578969],[-0.7223873138427734],0.2188917837520006,0.01682940812858688,0.12972820868487656
JIY,[-0.814613156303337],[-0.815750002861023],0.001395566163999751,1.292420095722457e-06,0.0011368465576859776
JIZ,[0.3189600046665215],[0.2671360671520233],0.16247785539344056,0.002685720499506615,0.05182393751449821
JXI,[0.17225884362757293],[0.14485549926757812],0.1590823657172655,0.0007509432821124593,0.027403344359994808
JYI,[0.26881842145966495],[0.30914825201034546],0.1500262903550002,0.0016264952322466032,0.04032983055068051
JZI,[-0.29030610911584054],[0.02419000118970871],1.0833258427229866,0.0989078033973202,0.31449611030554925
JXX,[-0.0974703196240907],[-0.08322206884622574],0.14618040479210012,0.00020301265022892935,0.014248250777864957
JXY,[0.7767386580946491],[0.6160167455673218],0.206918904901142,0.02583153316644187,0.16072191252732737
JXZ,[0.635838140646408],[0.5458644032478333],0.14150415278187828,0.008095273421467684,0.08997373739857473
JYX,[-0.4705454932396085],[-0.4114135205745697],0.1256668558398623,0.003496590191258893,0.05913197266503878
JYY,[-0.4543397669530467],[-0.4357866942882538],0.04083523832662933,0.0003442165053050852,0.01855307266479289
JYZ,[-0.8514402725273611],[-0.8587308526039124],0.008562644159302404,5.3152557852606125e-05,0.007290580076551256
JZX,[0.4630963972794697],[0.3376307189464569],0.2709277789032263,0.01574163643956304,0.1254656783330128
JZY,[-0.9179128262695495],[-0.8346050977706909],0.09075777798794465,0.0069401776276395355,0.08330772849885859
JZZ,[0.3581159954508317],[0.34434476494789124],0.0384546646278782,0.00018964678956511857,0.01377123050294049
