,treino,previsto,MAPE,MSE,AE
gamma1,[0.7905476817951573],[0.7903445959091187],0.0002568926463455258,4.124387710811515e-08,0.0002030858860386786
gamma2,[0.1667763675050825],[0.1667996644973755],0.00013969000909116224,5.427498498989828e-10,2.3296992292975993e-05
gamma3,[0.30614199209589266],[0.3059989809989929],0.0004671397606080168,2.0452173836465873e-08,0.00014301109689973668
gamma4,[0.6286784916754126],[0.6286398768424988],6.142222682197747e-05,1.4911053209596003e-09,3.861483291378587e-05
JXX,[0.7935051924165137],[0.7933202385902405],0.00023308458223191664,3.4207917853119145e-08,0.00018495382627325974
JXY,[0.5848239797390551],[0.5842883586883545],0.0009158671143060642,2.8688990995361096e-07,0.0005356210507005965
JXZ,[0.7192273898749051],[0.7189061641693115],0.00044662607419530386,1.0318595393408313e-07,0.0003212257055935641
JYX,[0.33162747111383184],[0.33128637075424194],0.001028564848515861,1.1634945531235669e-07,0.0003411003595898965
JYY,[-0.6290803677731216],[-0.6291894316673279],0.00017337036695702277,1.189493301943971e-08,0.00010906389420628493
JYZ,[-0.22014295985639176],[-0.21999520063400269],0.0006711966736772598,2.183278780102462e-08,0.00014775922238907668
JZX,[-0.5211412662436052],[-0.5207009315490723],0.0008449430568162698,1.9389464320944695e-07,0.00044033469453297336
JZY,[0.5862575754447799],[0.5864033102989197],0.00024858502515597735,2.1238647711155455e-08,0.0001457348541398229
JZZ,[-0.9816317794849116],[-0.9811204075813293],0.0005209406564349753,2.61501223773388e-07,0.0005113719035823028
JIX,[-0.3843864905324452],[-0.38412344455718994],0.0006843267953848122,6.919318509800281e-08,0.0002630459752552827
JIY,[0.15591575435007843],[0.15643726289272308],0.003344809796922186,2.7197116005135226e-07,0.0005215085426446553
JIZ,[-0.4687639291636485],[-0.4681895077228546],0.001225395993712133,3.2995999164373196e-07,0.000574421440793893
JXI,[0.6157921028659785],[0.6153278946876526],0.0007538391222710462,2.1548923282467943e-07,0.0004642081783259311
JYI,[-0.0655655579974792],[-0.06569256633520126],0.0019371197561826536,1.6131117850919973e-08,0.00012700833772205655
JZI,[-0.3349603865251771],[-0.3345562219619751],0.001206604062631885,1.6334899414828383e-07,0.0004041645632020252
