,treino,previsto,MAPE,MSE,AE
gamma1,[0.597688556395288],[0.5798299908638],0.029879383401941767,0.00031892836284244777,0.017858565531487902
gamma2,[0.5421165774770644],[0.5470581650733948],0.009115359687629936,2.44192879722059e-05,0.0049415875963303435
gamma3,[0.5157541356479434],[0.5200897455215454],0.008406350184967888,1.8797512976075517e-05,0.004335609873602042
gamma4,[0.9307106913239862],[0.9500406980514526],0.02076908206562928,0.00037364916008389746,0.01933000672746643
JIX,[0.8272859451097823],[0.832181453704834],0.005917553203931297,2.3966004404225293e-05,0.004895508595051723
JIY,[-0.7250439608255377],[-0.8006437420845032],0.10426923792715591,0.00571532692640343,0.07559978125896549
JIZ,[0.11214027252682701],[0.12828542292118073],0.14397281218031063,0.00026066588125629985,0.016145150394353713
JXI,[-0.033955024334235695],[-0.028835337609052658],0.15077847315871398,2.621119216401541e-05,0.005119686725183037
JYI,[0.9179608298470616],[0.9170229434967041],0.001021706286218964,8.796308061869481e-07,0.0009378863503575197
JZI,[-0.23922049672899326],[-0.25266164541244507],0.05618727854527842,0.0001806644779306583,0.013441148683451809
JXX,[-0.10699918374312611],[-0.12582437694072723],0.175937727177386,0.0003543878989270075,0.01882519319760112
JXY,[0.1547744383110674],[0.14598895609378815],0.05676313423035721,7.718469779013012e-05,0.008785482217279261
JXZ,[-0.23580587094563144],[-0.22277460992336273],0.05526266572588116,0.00016981376383049958,0.013031261022268703
JYX,[0.8238095190865289],[0.8389688730239868],0.018401528006458574,0.0002298060118011213,0.015159353937457931
JYY,[0.7571137578606488],[0.7455213665962219],0.015311293902759262,0.0001343835352275612,0.011592391264426904
JYZ,[0.44747802913247137],[0.4381605088710785],0.020822296637573054,8.681618382146676e-05,0.009317520261392875
JZX,[-0.8879859075596246],[-0.8966481685638428],0.009754953237967406,7.503476570519905e-05,0.008662261004218186
JZY,[0.9795089930244083],[0.8895664215087891],0.09182414062162467,0.008089666170842282,0.08994257151561924
JZZ,[0.09779775817461123],[0.1589948832988739],0.6257518195355704,0.003745088123474662,0.061197125124262675
