,treino,previsto,MAPE,MSE,AE
gamma1,[0.9815468966212771],[0.9811033606529236],0.00045187445437433243,1.967241552233292e-07,0.0004435359683535589
gamma2,[0.3455478009306905],[0.35010531544685364],0.013189244740924548,2.0770938565037853e-05,0.0045575145161631525
gamma3,[0.8061012059125073],[0.8144439458847046],0.01034949446918798,6.960131024369785e-05,0.008342739972197255
gamma4,[0.8892640936621313],[0.8644745945930481],0.027876419666283975,0.0006145192640960785,0.024789499069083232
JIX,[-0.3425989589338041],[-0.36319151520729065],0.06010688513932519,0.0004240533738767103,0.02059255627348655
JIY,[0.966427833152556],[0.9536734819412231],0.01319741710017523,0.0001626734748220274,0.012754351211332837
JIZ,[0.918495070954692],[0.7917555570602417],0.13798605773977218,0.01606290438220155,0.12673951389445026
JXI,[0.8366488800851453],[0.9118620753288269],0.08989816042785743,0.005657024738764175,0.07521319524368164
JYI,[0.5798112643432451],[0.559998095035553],0.03417175644239102,0.000392561678015275,0.01981316930769217
JZI,[0.7501332473545428],[0.733291745185852],0.022451347448049816,0.00028363619529801477,0.016841502168690736
JXX,[-0.9991944506389123],[-0.9851478934288025],0.014057881527592632,0.00019730576945688855,0.014046557210109833
JXY,[0.253978106028669],[0.31125521659851074],0.2255198743917569,0.0032806673952298776,0.05727711056984175
JXZ,[-0.5047147084859811],[-0.4355626404285431],0.13701219103536144,0.004782008516620538,0.06915206805743801
JYX,[0.4608889170341932],[0.4306827783584595],0.06553886969144185,0.0009124108136976576,0.03020613867573374
JYY,[-0.13522108846137315],[-0.12776577472686768],0.05513425323916941,5.558170287990598e-05,0.007455313734505475
JYZ,[0.12017633420358953],[0.12773273885250092],0.06287764308162501,5.70992512180896e-05,0.007556404648911386
JZX,[0.08555013057215533],[0.03922102972865105],0.5415433095619772,0.002146385584967589,0.04632910084350428
JZY,[0.1523239673353709],[0.13709045946598053],0.10000729455694149,0.0002320597620067784,0.015233507869390372
JZZ,[0.6546823157371506],[0.6279786825180054],0.04078868876896095,0.0007130840271026384,0.026703633219145262
