,treino,previsto,MAPE,MSE,AE
gamma1,[0.6552766031176774],[0.6551832556724548],0.00014245502552429553,8.713745529586758e-09,9.334744522260241e-05
gamma2,[0.7255780591443041],[0.7254611253738403],0.0001611594631205326,1.3673506674865254e-08,0.0001169337704637341
gamma3,[0.6832371539307494],[0.6832969784736633],8.756043574299133e-05,3.578975934866354e-09,5.982454291397765e-05
gamma4,[0.546362446652179],[0.5464182496070862],0.00010213541441048542,3.1139697763690857e-09,5.580295490714704e-05
JXX,[0.9484396940028381],[0.9475111365318298],0.0009790369138699354,8.62218976965301e-07,0.0009285574710082845
JXY,[0.2720623438569263],[0.2714492082595825],0.002253658439648714,3.7593526073010463e-07,0.0006131355973437724
JXZ,[0.7679741736944607],[0.7670018672943115],0.001266066533815574,9.453797357711456e-07,0.0009723064001492254
JYX,[-0.9606587459739078],[-0.9603251218795776],0.00034728679224369766,1.1130503631760056e-07,0.0003336240943301316
JYY,[0.4712879831394312],[0.47075793147087097],0.0011246874257844635,2.8095477134349296e-07,0.0005300516685602386
JYZ,[0.03340840209097817],[0.033540092408657074],0.003941832276811089,1.7342339770369818e-08,0.00013169031767890083
JZX,[0.2086912300114061],[0.20866747200489044],0.00011384286016409616,5.644428735982254e-10,2.3758006515661734e-05
JZY,[-0.24404081108889275],[-0.24409902095794678],0.00023852514173468937,3.388388855286935e-09,5.82098690540267e-05
JZZ,[0.953946770859208],[0.9531871676445007],0.0007962742135214572,5.769970437935878e-07,0.0007596032147072496
JIX,[-0.9148685728348462],[-0.9144970774650574],0.0004060641941582233,1.3800880977456605e-07,0.00037149536978886566
JIY,[0.1793729008033076],[0.17974025011062622],0.002047964356229322,1.349455135874786e-07,0.0003673493073186318
JIZ,[-0.961378377305627],[-0.9601494669914246],0.001278279544466801,1.5102205603532119e-06,0.0012289103142024693
JXI,[0.028252278584538937],[0.027381759136915207],0.030812362444285177,7.578041086911239e-07,0.0008705194476237299
JYI,[0.9532922726476154],[0.9531075954437256],0.00019372569062886115,3.410566963656063e-08,0.0001846772038898159
JZI,[-0.4195063861588373],[-0.41979894042015076],0.0006973773724691327,8.558799581267084e-08,0.0002925542613134713
