,treino,previsto,MAPE,MSE,AE
gamma1,[0.24226755574639336],[0.26430922746658325],0.09098069963302557,0.00048583529222061885,0.022041671720189893
gamma2,[0.3055582060124523],[0.23196914792060852],0.2408348283365849,0.005415349470844761,0.0735890580918438
gamma3,[0.2523120847554935],[0.2619050443172455],0.038020214414415304,9.202487315340894e-05,0.00959295956175199
gamma4,[0.41210709911609533],[0.40771201252937317],0.010664913553173266,1.9316786104785077e-05,0.004395086586722163
JIX,[-0.6109255041336379],[-0.6124714612960815],0.0025305166538038054,2.3899835481108415e-06,0.0015459571624436563
JIY,[0.6121546029321616],[0.5508210062980652],0.10019298448515197,0.003761810076074045,0.06133359663409643
JIZ,[-0.25588029746786645],[-0.2362494170665741],0.0767189994523029,0.00038537146532984407,0.01963088040129235
JXI,[0.6840539845332714],[0.641260027885437],0.06255932662541626,0.001831322725576727,0.042793956647834364
JYI,[0.5925904370985218],[0.5141525268554688],0.1323644549971235,0.006152505763297242,0.07843791024305302
JZI,[0.1486956182422896],[0.1563524305820465],0.051493194152369956,5.8626775206253564e-05,0.007656812339756902
JXX,[0.11579696496935821],[0.16068635880947113],0.38765604825645816,0.002015057679332768,0.04488939384011292
JXY,[-0.9168161896383005],[-1.0317833423614502],0.1253982576033111,0.013217446205268032,0.11496715272314972
JXZ,[0.7764692864270932],[0.6991929411888123],0.09952273269412422,0.00597163353338599,0.07727634523828097
JYX,[0.630126152520613],[0.7827911376953125],0.24227685926701076,0.02330659769839122,0.1526649851746995
JYY,[-0.2637592699233906],[-0.10477206856012344],0.602773890788541,0.02527693019732406,0.15898720136326716
JYZ,[-0.8583209270734289],[-0.9024890661239624],0.051458769857949595,0.0019508245071872638,0.04416813905053352
JZX,[-0.12423623395790906],[-0.1302042156457901],0.04803736798640386,3.561680542688344e-05,0.005967981687881041
JZY,[0.3453540669849615],[0.3317234516143799],0.03946852425854067,0.00018579367538073627,0.013630615370581634
JZZ,[0.6439525830042963],[0.8015634417533875],0.24475537936935282,0.024841182795625978,0.1576108587490912
