,treino,previsto,MAPE,MSE,AE
gamma1,[0.22860972534891622],[0.2285059243440628],0.0004540533203256483,1.077464860857763e-08,0.00010380100485340993
gamma2,[0.8578370973942192],[0.8573495149612427],0.0005683858094475265,2.3773662894731228e-07,0.0004875824329765299
gamma3,[0.8745326053736207],[0.8742331266403198],0.00034244433136130397,8.968751169946885e-08,0.00029947873330082864
gamma4,[0.7976159923774808],[0.7970004677772522],0.0007717054398494545,3.7887053348660617e-07,0.000615524600228623
JXX,[0.7589825362693423],[0.7588480710983276],0.0001771650394956609,1.8080882216005773e-08,0.00013446517101467492
JXY,[0.3627013288028291],[0.3624655306339264],0.0006501166391670941,5.560077645788247e-08,0.00023579816890273442
JXZ,[0.7146847649630497],[0.7143569588661194],0.0004586722888198565,1.074568371846662e-07,0.0003278060969302832
JYX,[0.9996324683322388],[0.9992732405662537],0.00035935984210727775,1.2904458785470446e-07,0.0003592277659851817
JYY,[-0.5205696356724228],[-0.5204626321792603],0.00020555077712953467,1.1449747548978304e-08,0.00010700349316250524
JYZ,[-0.3238444854866003],[-0.3237127959728241],0.000406644298970555,1.7342128038606347e-08,0.00013168951377617866
JZX,[0.41638866597025537],[0.4162527322769165],0.00032645867778873135,1.8477968984744128e-08,0.0001359336933388633
JZY,[-0.4388366283137255],[-0.4386960566043854],0.00032032811363144766,1.9760405466803298e-08,0.00014057170934012042
JZZ,[-0.4733714857050786],[-0.4732379615306854],0.0002820705902770646,1.7828705147375685e-08,0.00013352417439316255
JIX,[0.9304842831042459],[0.9299814105033875],0.0005404418000278279,2.5288085269415366e-07,0.0005028726008584616
JIY,[-0.9766906124157178],[-0.9764402508735657],0.00025633659110620594,6.26809017887666e-08,0.00025036154215207773
JIZ,[0.4719832395937509],[0.47217050194740295],0.00039675636324132055,3.5067189095314225e-08,0.00018726235365207344
JXI,[-0.6839745504705037],[-0.6833981275558472],0.0008427549157494511,3.3226337654113854e-07,0.0005764229146565381
JYI,[0.9726789033256467],[0.9724900126457214],0.0001941963368172127,3.567968896261355e-08,0.00018889067992522435
JZI,[-0.9662386915840475],[-0.9657794833183289],0.0004752534438109014,2.1087223130433764e-07,0.000459208265718658
