,treino,previsto,MAPE,MSE,AE
gamma1,[0.6820517412886784],[0.6820747256278992],3.369882052839469e-05,5.282798494152541e-10,2.298433922076626e-05
gamma2,[0.1929848757640874],[0.19296948611736298],7.974535135717829e-05,2.3684122630271445e-10,1.5389646724428552e-05
gamma3,[0.5536151654982843],[0.553577721118927],6.763611564644079e-05,1.402081545450804e-09,3.744437935726541e-05
gamma4,[0.8051240498489732],[0.8050956726074219],3.524580039148179e-05,8.052678380641386e-10,2.8377241551358345e-05
JXX,[-0.05949148587110997],[-0.05956557020545006],0.0012452930575745122,5.4884885946135615e-09,7.408433434008543e-05
JXY,[0.5194612701957861],[0.5194225907325745],7.446072581522539e-05,1.4961008743434857e-09,3.8679463211677145e-05
JXZ,[-0.2536792558523169],[-0.25370004773139954],8.196129010550355e-05,4.3230223578795454e-10,2.0791879082660003e-05
JYX,[0.5402796718759804],[0.540147602558136],0.0002444462094711024,1.744230471587838e-08,0.00013206931784437437
JYY,[-0.45460382865605853],[-0.4544335901737213],0.000374476569721134,2.8981140868478245e-08,0.00017023848233721495
JYZ,[0.6038309663252073],[0.6037452220916748],0.0001420003913583496,7.352073584070727e-09,8.574423353246985e-05
JZX,[0.45964966524403206],[0.45967158675193787],4.769177389516971e-05,4.805525088644388e-10,2.1921507905808824e-05
JZY,[-0.17198711766939323],[-0.17184031009674072],0.0008535963311782006,2.155246338812128e-08,0.00014680757265250755
JZZ,[0.07661043911055376],[0.07663293182849884],0.0002935986036135221,5.059223605568044e-10,2.2492717945077345e-05
JIX,[0.586680167523326],[0.5866848826408386],8.036947170993766e-06,2.223233315814345e-11,4.715117512654743e-06
JIY,[0.6439080846394536],[0.6439216732978821],2.110341328622389e-05,1.846516378860968e-10,1.3588658428487221e-05
JIZ,[-0.029930744138109366],[-0.030004745349287987],0.0024724146796069194,5.4761792559027656e-09,7.400121117862035e-05
JXI,[-0.47675703411068415],[-0.4767276644706726],6.160295058116878e-05,8.625757544077493e-10,2.9369640011545073e-05
JYI,[-0.999096570229858],[-0.9990703463554382],2.6247587271486176e-05,6.876915895828559e-10,2.6223874419750715e-05
JZI,[0.32563712576753523],[0.32560423016548157],0.00010101920036336808,1.082120634472887e-09,3.289560205366193e-05
