,treino,previsto,MAPE,MSE,AE
gamma1,[0.6356198271421528],[0.6357190012931824],0.00015602746609629856,9.835512232433462e-09,9.91741510295574e-05
gamma2,[0.3012944565249175],[0.30151504278182983],0.000732128494684417,4.8658296738600104e-08,0.00022058625691234734
gamma3,[0.30925941853405303],[0.3092106878757477],0.00015757210737944168,2.3746770588729235e-09,4.8730658305351504e-05
gamma4,[0.49610056652766343],[0.49588504433631897],0.0004344324636695329,4.6449814961919675e-08,0.00021552219134446382
JXX,[0.8176570464277362],[0.8173373341560364],0.0003910102323420229,1.0221593667544758e-07,0.0003197122716998013
JXY,[-0.626974881004831],[-0.6269142031669617],9.677873820414012e-05,3.681800008497723e-09,6.067783786933845e-05
JXZ,[0.30345421888232527],[0.30398231744766235],0.0017402907340756913,2.788880947110899e-07,0.0005280985653370873
JYX,[0.23423455571393448],[0.23360078036785126],0.0027057294947430244,4.0167118930290623e-07,0.0006337753460832207
JYY,[0.00678767742209474],[0.006860067602247],0.010664941135331597,5.240338182476618e-09,7.239018015225973e-05
JYZ,[0.9323959303949194],[0.9319494366645813],0.0004788670947426826,1.9935665123124585e-07,0.00044649373033811557
JZX,[0.05653244973667082],[0.05636743828654289],0.0029188802342115716,2.7228778673321542e-08,0.00016501145012792762
JZY,[-0.10949180599742303],[-0.1092388704419136],0.0023100866152064286,6.397639524086189e-08,0.0002529355555094259
JZZ,[0.8871223132747139],[0.8871711492538452],5.504988252524984e-05,2.384952857712856e-09,4.883597913130089e-05
JIX,[0.1406568462737463],[0.14020922780036926],0.0031823440183344352,2.0036229770839432e-07,0.00044761847337704275
JIY,[0.2644659911575571],[0.2645622491836548],0.00036397128294786695,9.265607588224588e-09,9.625802609769529e-05
JIZ,[0.634007719766547],[0.6338840126991272],0.00019511918161717583,1.530343852961199e-08,0.0001237070674198204
JXI,[-0.44541829110731035],[-0.4451943337917328],0.000502802242406352,5.015687920070722e-08,0.00022395731557756093
JYI,[0.30371993601715563],[0.30360034108161926],0.0003937671563634727,1.4302948605948793e-08,0.00011959493553637124
JZI,[0.7816219111185623],[0.7818199396133423],0.00025335586421396144,3.921528474483704e-08,0.0001980284947800115
