,treino,previsto,MAPE,MSE,AE
gamma1,[0.9562050372570121],[1.0428974628448486],0.09066300867492191,0.007515576654302572,0.08669242558783652
gamma2,[0.25350600496212594],[0.25012338161468506],0.013343365763451048,1.1442140710652163e-05,0.003382623347440883
gamma3,[0.8935407039073096],[0.845811128616333],0.05341622948150297,0.0022781123574569986,0.047729575290976545
gamma4,[0.8076368242952832],[0.7265937328338623],0.10034595875706429,0.006567982673624227,0.08104309146142086
JIX,[-0.2769544501718497],[-0.3321932852268219],0.19945097477472049,0.0030513288982304235,0.05523883505497218
JIY,[-0.039038668797412024],[-0.0450051985681057],0.15283640437783602,3.55994775045739e-05,0.005966529770693674
JIZ,[-0.16609474678867042],[-0.13990730047225952],0.15766571082305408,0.0006857823445749028,0.0261874463164109
JXI,[-0.10648149243215355],[-0.04652099683880806],0.5631072050530312,0.0035952610317996035,0.059960495593345486
JYI,[-0.1809685401002077],[-0.19647221267223358],0.08567054010294302,0.00024036386322058803,0.015503672572025895
JZI,[0.31541165278854155],[0.22765985131263733],0.27821356852257717,0.007700378662266506,0.08775180147590422
JXX,[-0.48228923621984343],[-0.47021496295928955],0.025035336378624935,0.00014578807477052643,0.01207427326055388
JXY,[0.2699918482069683],[0.24940219521522522],0.07626027648049444,0.0004239338103203952,0.02058965299174309
JXZ,[-0.97974325274531],[-0.9062182903289795],0.07504513270217314,0.00540592009832282,0.07352496241633055
JYX,[-0.39591259040070836],[-0.3548602759838104],0.1036903483552982,0.0016852925189838465,0.04105231441689794
JYY,[-0.32987329860456205],[-0.2874499559402466],0.12860496088581802,0.001799740002813929,0.042423342664315467
JYZ,[-0.7160989649343319],[-0.8924117088317871],0.2462128176845271,0.031086183660649632,0.17631274389745522
JZX,[0.4868285000638355],[0.40003272891044617],0.17828818802105506,0.00753350589011153,0.08679577115338932
JZY,[-0.3797834959301094],[-0.34550532698631287],0.09025713152660184,0.0011749928661394576,0.03427816894379654
JZZ,[0.5784839871578018],[0.5771850943565369],0.0022453392489680457,1.6871225091778809e-06,0.0012988928012649392
