,treino,previsto,MAPE,MSE,AE
gamma1,[0.9847400031826039],[0.7825336456298828],0.20533984290188853,0.040887411034738884,0.2022063575527211
gamma2,[0.31455515098964815],[0.28365111351013184],0.09824680149820006,0.0009550595325353489,0.03090403747951631
gamma3,[0.9890104295709],[1.0142486095428467],0.025518618628619216,0.0006369657282963696,0.02523817997194666
gamma4,[0.1294383270769628],[-0.01445651613175869],1.1116865186550424,0.020705725902062537,0.14389484320872148
JIX,[-0.774085659647674],[-0.9283075928688049],0.19923109451649743,0.023784404686462982,0.15422193322113098
JIY,[-0.738295666193135],[-1.0535966157913208],0.42706596291424576,0.0994146888175177,0.3153009495981858
JIZ,[0.1945217804922421],[0.6607567071914673],2.3968263374898497,0.21737500687423186,0.46623492669922517
JXI,[-0.643909152948758],[-1.142795205116272],0.7747770782304988,0.24888729304728752,0.498886052167514
JYI,[-0.7350065613100774],[-0.023955440148711205],0.9674078553720487,0.5055936969048358,0.7110511211613662
JZI,[-0.07180288786206579],[0.24211373925209045],4.371922027943971,0.09854364877872822,0.31391662711415624
JXX,[-0.16486406011996246],[0.020418260246515274],1.123849068327312,0.03432953824038609,0.18528232036647774
JXY,[-0.5733417102051386],[-0.7696499824523926],0.34239314662283327,0.038536937752702,0.196308272247254
JXZ,[-0.21664558108338805],[-0.6153234243392944],1.8402306719676556,0.15894402270318106,0.3986778432559064
JYX,[0.684527873325528],[0.8359875082969666],0.22126145752930027,0.02294002102568141,0.15145963497143855
JYY,[-0.7377955078124652],[-0.869067370891571],0.1779244542547051,0.01723230203625952,0.13127186307910588
JYZ,[-0.6248275905664575],[-0.19846521317958832],0.6823680385181722,0.1817848768509831,0.4263623773868692
JZX,[-0.9444071589857421],[-0.8675820827484131],0.08134740986063288,0.005902092338871419,0.07682507623732904
JZY,[-0.520225806988122],[-0.9299265742301941],0.7875441043843227,0.1678547186787425,0.40970076724207205
JZZ,[-0.8100296643317768],[-1.2152833938598633],0.5002949242141584,0.16423058529642345,0.40525372952808647
