,treino,previsto,MAPE,MSE,AE
gamma1,[0.7212885992572478],[0.7208390831947327],0.0006232124880082394,2.0206469045906792e-07,0.00044951606251508736
gamma2,[0.08366591038506865],[0.08418367058038712],0.006188424806895586,2.6807561985621176e-07,0.0005177601953184618
gamma3,[0.679464779137179],[0.6802085041999817],0.0010945748560317696,5.531269690409334e-07,0.0007437250628027359
gamma4,[0.005343265292397037],[0.005273622926324606],0.013033671783342957,4.8500591521664905e-09,6.964236607243102e-05
JXX,[0.40822888780668243],[0.4090346097946167],0.0019737015483231126,6.491879218407542e-07,0.0008057219879342714
JXY,[0.6079899762951007],[0.6073982119560242],0.0009733126567028443,3.501850330026276e-07,0.0005917643390764837
JXZ,[0.6062115991790376],[0.6059409379959106],0.0004464797168075487,7.325747605165757e-08,0.0002706611831269079
JYX,[-0.5972657695612691],[-0.5974348783493042],0.0002831382554525635,2.8597782190703945e-08,0.00016910878803511054
JYY,[0.6388346370785187],[0.6398115158081055],0.0015291574264885567,9.542920523190005e-07,0.0009768787295867387
JYZ,[0.30593781135973064],[0.30648213624954224],0.001779201097740629,2.962895856684085e-07,0.0005443248898115982
JZX,[-0.7051380860833518],[-0.704559326171875],0.0008207752820323615,3.349630351326597e-07,0.0005787599114768227
JZY,[0.7226628276219034],[0.7223225235939026],0.0004709029093424308,1.1580683147355693e-07,0.00034030402800078186
JZZ,[-0.11992738845557072],[-0.1195201724767685],0.0033955211069495008,1.6582485339185193e-07,0.00040721597880222227
JIX,[-0.047683475541308695],[-0.04756913706660271],0.0023978636919394797,1.3073286798091937e-08,0.00011433847470598835
JIY,[0.2604381086377703],[0.26040562987327576],0.00012470818753986077,1.0548701430908626e-09,3.247876449452569e-05
JIZ,[-0.19207806086305412],[-0.19199566543102264],0.0004289684707418225,6.789007219654081e-09,8.239543203147903e-05
JXI,[0.8400480253526539],[0.8398052453994751],0.00028900723036265086,5.894210566549276e-08,0.00024277995317878442
JYI,[-0.9662967591954601],[-0.9643693566322327],0.001994627990713939,3.714880640735674e-06,0.0019274025632274316
JZI,[0.9752211014725047],[0.9761061072349548],0.0009074924251678009,7.832351995698781e-07,0.0008850057624500973
