,treino,previsto,MAPE,MSE,AE
gamma1,[0.77529863915214],[0.7815344333648682],0.00804308675112282,3.8885129463493634e-05,0.00623579421272813
gamma2,[0.34274672680843743],[0.34138911962509155],0.0039609632336610155,1.8430972642723255e-06,0.001357607183345877
gamma3,[0.5901025879832493],[0.5763235688209534],0.023350209680298994,0.0001898613690749192,0.013779019162295958
gamma4,[0.1603307626513215],[0.15815502405166626],0.013570312793851848,4.733838454029799e-06,0.0021757385996552525
JIX,[0.8559831317553486],[0.8224323391914368],0.03919562351083931,0.0011256556816666395,0.0335507925639118
JIY,[-0.6539462199039121],[-0.6683048009872437],0.02195682251277686,0.0002061688507266065,0.014358581083331545
JIZ,[0.9412578465756445],[0.8839218616485596],0.06091421722079327,0.0032874151675589087,0.057335984927084915
JXI,[-0.5237824485830533],[-0.5060998201370239],0.03375949021175645,0.0003126753487603286,0.017682628446029414
JYI,[-0.07049588397328099],[-0.0916760042309761],0.3004447786727903,0.00044859749413042686,0.021180120257695112
JZI,[0.7955231915539118],[0.7639867067337036],0.03964244556919497,0.0009945498748152228,0.03153648482020821
JXX,[-0.28845257802171864],[-0.2575051486492157],0.10728775448896422,0.0009577433847660579,0.030947429372502944
JXY,[0.016102540300439783],[0.016380514949560165],0.017262782389235246,7.726990555359989e-08,0.0002779746491203827
JXZ,[-0.676948428038167],[-0.6885697841644287],0.01716726953623485,0.00013505591821340023,0.011621356126261695
JYX,[0.922305841157107],[0.8816171288490295],0.044116290380455794,0.0016555713092894948,0.04068871230807747
JYY,[0.9705653285538425],[1.0057471990585327],0.03624884329745405,0.001237764012208793,0.03518187050469024
JYZ,[-0.6566170474147057],[-0.6220380067825317],0.052662416804927364,0.0011957100510415395,0.034579040632173985
JZX,[-0.7544846679233637],[-0.7560781240463257],0.0021119794618859994,2.5391024158051602e-06,0.0015934561229620225
JZY,[-0.05489607943462049],[-0.05535910278558731],0.00843454315381965,2.1439062354054113e-07,0.000463023350966818
JZZ,[0.03745363680889113],[-0.001813029171898961],1.0484072930260424,0.001541871057246938,0.039266665980790094
