,treino,previsto,MAPE,MSE,AE
gamma1,[0.7911525137028831],[0.7883759140968323],0.003509563020984803,7.709505372321521e-06,0.0027765996060508114
gamma2,[0.007468944436742619],[0.00807010754942894],0.08048836321889973,3.6139708805470554e-07,0.0006011631126863204
gamma3,[0.3833047283684954],[0.38195428252220154],0.0035231651121078165,1.8237039837723026e-06,0.0013504458462938462
gamma4,[0.30461586515781447],[0.3035409152507782],0.0035288703905141786,1.155517302637288e-06,0.0010749499070362711
JXX,[0.35697982544055074],[0.3536147475242615],0.009426521266674944,1.1323749382697673e-05,0.003365077916289261
JXY,[-0.8706931801415108],[-0.8674885630607605],0.0036805354099930187,1.0269570634236321e-05,0.0032046170807502605
JXZ,[-0.0059663070718503075],[-0.007076387293636799],0.1860581777669426,1.2322780988015458e-06,0.0011100802217864914
JYX,[-0.6081501633286799],[-0.6043499708175659],0.0062487733133438595,1.4441463121526659e-05,0.0038001925111139645
JYY,[-0.930926402572763],[-0.9316626191139221],0.0007908429056522861,5.420147954762301e-07,0.0007362165411590738
JYZ,[0.9592415959706198],[0.9574121832847595],0.001907144866887387,3.3467507751863487e-06,0.0018294126858602322
JZX,[0.40975020468332324],[0.40659934282302856],0.0076897139385929715,9.927930462659612e-06,0.0031508618602946736
JZY,[-0.27806031697958034],[-0.2792357802391052],0.004227367904537096,1.3817138744928772e-06,0.0011754632595248893
JZZ,[0.5519991186261384],[0.5518063902854919],0.00034914610212804197,3.714421328832669e-08,0.00019272834064643085
JIX,[-0.2872035864745557],[-0.2853824496269226],0.006340926553138348,3.3165394178069366e-06,0.0018211368476330758
JIY,[0.6623205548983861],[0.6584497094154358],0.005844368643434638,1.498344475287719e-05,0.003870845482950358
JIZ,[-0.2952427056704183],[-0.2939651906490326],0.004326999437580799,1.6320446298661907e-06,0.0012775150213857334
JXI,[-0.8825503740913454],[-0.8764317631721497],0.006932874427134352,3.7437399580501385e-05,0.006118610919195744
JYI,[-0.05333894071130718],[-0.05460163205862045],0.02367297382502381,1.5943894385798054e-06,0.0012626913473132717
JZI,[0.4563627662832759],[0.45431655645370483],0.004483735266651684,4.186974666633161e-06,0.002046209829571044
