,treino,previsto,MAPE,MSE,AE
gamma1,[0.42217723868822266],[0.48642227053642273],0.1521754987261285,0.004127424117176242,0.06424503184820007
gamma2,[0.752277576156766],[1.043594241142273],0.3872462429011706,0.08486539929827806,0.2913166649855069
gamma3,[0.8673128365846117],[0.9574298858642578],0.10390374208517168,0.008121082570870172,0.09011704927964614
gamma4,[0.5133662267065129],[0.3706628084182739],0.2779758598530115,0.02036426559114809,0.14270341828823896
JIX,[-0.5802975109269655],[-0.3981531262397766],0.313881037325547,0.03317657687307464,0.18214438468718885
JIY,[-0.2292041774699194],[-0.4319627583026886],0.8846199186722027,0.04111104210131861,0.2027585808327692
JIZ,[-0.6098793712177752],[-0.7649192214012146],0.2542139601702938,0.02403735514490332,0.15503985018343935
JXI,[-0.208798665868833],[-0.6053025722503662],1.8989772024243505,0.15721534777581564,0.3965039063815332
JYI,[0.12536156185456337],[-0.13840129971504211],2.1040170341496434,0.06957084714338686,0.2637628615696055
JZI,[0.29162154792135575],[0.7118809819221497],1.4411124177769234,0.17661799186666766,0.4202594340007939
JXX,[-0.49062788968221094],[-0.9727250933647156],0.982612716930479,0.23241771379849036,0.48209720368250464
JXY,[-0.28781508340846984],[-0.016527391970157623],0.9425763522382814,0.0735970115259289,0.2712876914383122
JXZ,[-0.6434039479658533],[-0.69215989112854],0.07577812246385889,0.002377141993683138,0.04875594316268672
JYX,[0.6293799732194609],[0.34595394134521484],0.45032578717819666,0.08033031554398117,0.2834260318742461
JYY,[-0.4119906324923841],[-0.7437136769294739],0.8051713273923088,0.11004017821061143,0.3317230444370898
JYZ,[0.7655460513744845],[0.9567031264305115],0.24970029525045265,0.036541027343975525,0.19115707505602697
JZX,[-0.852570647504473],[-0.9559330344200134],0.1212361547023564,0.010683783028877887,0.10336238691554045
JZY,[-0.9827666564589634],[-1.1507655382156372],0.17094483278665118,0.028223624271492855,0.16799888175667377
JZZ,[-0.152297208490475],[-0.6128517985343933],3.0240514229302002,0.21211053041052164,0.4605545900439183
