,treino,previsto
gamma1,[0.15715716159662585],[0.1571355164051056]
gamma2,[0.23801220246653276],[0.23804491758346558]
gamma3,[0.11094752797801466],[0.11083178967237473]
gamma4,[0.5062690516689823],[0.5060598850250244]
JXX,[0.7965959400638762],[0.7962601184844971]
JXY,[-0.838370705633998],[-0.838327944278717]
JXZ,[0.10854093635657214],[0.10835587233304977]
JYX,[0.2333000853672369],[0.23341169953346252]
JYY,[-0.9182084690303769],[-0.9181482195854187]
JYZ,[-0.2419607912091286],[-0.2415836602449417]
JZX,[0.4069607845874941],[0.40640589594841003]
JZY,[-0.09595815909994854],[-0.09611648321151733]
JZZ,[0.4501307371644181],[0.4498491883277893]
JIX,[-0.0739852843699571],[-0.07356023788452148]
JIY,[-0.2533761372099159],[-0.2528982162475586]
JIZ,[-0.7229211749710895],[-0.7222613096237183]
JXI,[0.7331236999726827],[0.7329005002975464]
JYI,[-0.9871298918377533],[-0.9868835210800171]
JZI,[0.005564160104416738],[0.005251276306807995]
