,treino,previsto
gamma1,[0.08532344272640013],[0.08546802401542664]
gamma2,[0.325643023919054],[0.3256063759326935]
gamma3,[0.34936194697036915],[0.3492330312728882]
gamma4,[0.4912179714973479],[0.4911191463470459]
JXX,[0.3600894847607672],[0.3589228391647339]
JXY,[-0.6868256663820986],[-0.6873287558555603]
JXZ,[0.826249436041292],[0.8231074213981628]
JYX,[-0.13303381992039798],[-0.13318833708763123]
JYY,[0.1655117547434255],[0.1640554964542389]
JYZ,[-0.8010491699310545],[-0.8010467290878296]
JZX,[-0.38565199732202915],[-0.3833189010620117]
JZY,[0.683555426225978],[0.6838531494140625]
JZZ,[-0.7514492797589896],[-0.7506127953529358]
JIX,[-0.7105588947326631],[-0.708418071269989]
JIY,[-0.02020534897708659],[-0.019214361906051636]
JIZ,[0.010200296225074235],[0.012514401227235794]
JXI,[0.9376978550041575],[0.9347723126411438]
JYI,[0.6239745196640374],[0.6235131025314331]
JZI,[0.5803349788037444],[0.5821539163589478]
