,treino,previsto
gamma1,[0.4038939304443483],[0.4035331606864929]
gamma2,[0.9838452116221412],[0.9822248816490173]
gamma3,[0.8525733211181529],[0.8522671461105347]
gamma4,[0.02834460540810857],[0.028514055535197258]
JXX,[0.8527148495207293],[0.8532037138938904]
JXY,[-0.20524249153897567],[-0.20479802787303925]
JXZ,[0.9357357839289453],[0.9350293874740601]
JYX,[0.46294383251575466],[0.45934349298477173]
JYY,[0.09623021667461118],[0.09719637781381607]
JYZ,[0.2578467628719523],[0.2526247501373291]
JZX,[0.17212874681714885],[0.17222438752651215]
JZY,[-0.27955778856918556],[-0.2788214087486267]
JZZ,[0.9934358936204937],[0.9928048849105835]
JIX,[-0.512964474581326],[-0.5132209062576294]
JIY,[0.004417979006311912],[0.005395318381488323]
JIZ,[-0.6761249714183881],[-0.6763819456100464]
JXI,[0.6424444316865625],[0.6403540968894958]
JYI,[-0.5372009749323281],[-0.5390310287475586]
JZI,[0.10465728127714469],[0.11295069754123688]
