,treino,previsto
gamma1,[0.7698919366101026],[0.7695807218551636]
gamma2,[0.36651497477003436],[0.3666617274284363]
gamma3,[0.4716822638085333],[0.47164833545684814]
gamma4,[0.3260282668383443],[0.32577285170555115]
JXX,[0.1623042650091293],[-0.5705949664115906]
JXY,[-0.6104910089317266],[-0.5562472343444824]
JXZ,[0.9305022141222223],[-0.42283526062965393]
JYX,[0.8479528033535886],[0.3848010301589966]
JYY,[-0.06572264360605207],[-0.5750249624252319]
JYZ,[0.3269412890601211],[0.9417200684547424]
JZX,[-0.5709540605240639],[-0.8589308261871338]
JZY,[-0.5566075009475187],[-0.6131440997123718]
JZZ,[-0.4229551332374877],[-0.8219795227050781]
JIX,,[0.1621938794851303]
JIY,,[-0.6104977130889893]
JIZ,,[0.9301923513412476]
JXI,,[0.847626268863678]
JYI,,[-0.06528455018997192]
JZI,,[0.32665348052978516]
