,treino,previsto
gamma1,[0.6697331158548405],[0.6671431660652161]
gamma2,[0.968985475592904],[0.964847207069397]
gamma3,[0.8927731180625529],[0.8911703824996948]
gamma4,[0.9074960881017821],[0.9062694311141968]
JIX,[-0.5516290503053471],[-0.550970733165741]
JIY,[0.8652805931946954],[0.8644962310791016]
JIZ,[0.8914872178362601],[0.8875088095664978]
JXI,[-0.9544828513835384],[-0.9530596137046814]
JYI,[0.6938338920461884],[0.6929047703742981]
JZI,[0.42874637280803074],[0.42655351758003235]
JXX,[0.3597921523702974],[0.3580920398235321]
JXY,[-0.9788509022210652],[-0.9776132106781006]
JXZ,[0.6566237432499853],[0.6531314849853516]
JYX,[-0.24347586207152738],[-0.2418704330921173]
JYY,[0.6131158903393255],[0.6104444265365601]
JYZ,[0.07210550155686524],[0.07094494998455048]
JZX,[0.5225812965223957],[0.5212317705154419]
JZY,[0.45724655065782316],[0.4568754732608795]
JZZ,[-0.32218083756748106],[-0.326165109872818]
