,treino,previsto
gamma1,[0.7905476817951573],[0.7902454137802124]
gamma2,[0.1667763675050825],[0.1668480634689331]
gamma3,[0.30614199209589266],[0.30591583251953125]
gamma4,[0.6286784916754126],[0.6284268498420715]
JIX,[-0.3843864905324452],[-0.38388791680336]
JIY,[0.15591575435007843],[0.15638689696788788]
JIZ,[-0.4687639291636485],[-0.46842148900032043]
JXI,[0.6157921028659785],[0.6155015230178833]
JYI,[-0.0655655579974792],[-0.06571264564990997]
JZI,[-0.3349603865251771],[-0.33472317457199097]
JXX,[0.7935051924165137],[0.7932144999504089]
JXY,[0.5848239797390551],[0.5844724178314209]
JXZ,[0.7192273898749051],[0.7189956903457642]
JYX,[0.33162747111383184],[0.3314060866832733]
JYY,[-0.6290803677731216],[-0.6288201808929443]
JYZ,[-0.22014295985639176],[-0.2201775312423706]
JZX,[-0.5211412662436052],[-0.5206785202026367]
JZY,[0.5862575754447799],[0.586294949054718]
JZZ,[-0.9816317794849116],[-0.9812452793121338]
