,treino,previsto
gamma1,[0.24226755574639336],[0.24224086105823517]
gamma2,[0.3055582060124523],[0.30580851435661316]
gamma3,[0.2523120847554935],[0.25217121839523315]
gamma4,[0.41210709911609533],[0.41191670298576355]
JIX,[-0.6109255041336379],[-0.6102946400642395]
JIY,[0.6121546029321616],[0.6121514439582825]
JIZ,[-0.25588029746786645],[-0.25659415125846863]
JXI,[0.6840539845332714],[0.6842058897018433]
JYI,[0.5925904370985218],[0.5925748944282532]
JZI,[0.1486956182422896],[0.14894555509090424]
JXX,[0.11579696496935821],[0.11534431576728821]
JXY,[-0.9168161896383005],[-0.9161584377288818]
JXZ,[0.7764692864270932],[0.7764804363250732]
JYX,[0.630126152520613],[0.6294580698013306]
JYY,[-0.2637592699233906],[-0.2644394040107727]
JYZ,[-0.8583209270734289],[-0.8578357696533203]
JZX,[-0.12423623395790906],[-0.12380669265985489]
JZY,[0.3453540669849615],[0.3450811803340912]
JZZ,[0.6439525830042963],[0.6433627009391785]
