,treino,previsto
gamma1,[0.08532344272640013],[0.050374191254377365]
gamma2,[0.325643023919054],[0.275875449180603]
gamma3,[0.34936194697036915],[0.31576836109161377]
gamma4,[0.4912179714973479],[0.5321609377861023]
JIX,[-0.7105588947326631],[-0.7037295699119568]
JIY,[-0.02020534897708659],[0.06046931445598602]
JIZ,[0.010200296225074235],[0.25664380192756653]
JXI,[0.9376978550041575],[0.7447056174278259]
JYI,[0.6239745196640374],[0.6520662903785706]
JZI,[0.5803349788037444],[0.6693031191825867]
JXX,[0.3600894847607672],[0.2307746410369873]
JXY,[-0.6868256663820986],[-0.7051599621772766]
JXZ,[0.826249436041292],[0.6550726294517517]
JYX,[-0.13303381992039798],[-0.09006977081298828]
JYY,[0.1655117547434255],[0.1479344516992569]
JYZ,[-0.8010491699310545],[-0.6610429883003235]
JZX,[-0.38565199732202915],[-0.265841543674469]
JZY,[0.683555426225978],[0.6168085932731628]
JZZ,[-0.7514492797589896],[-0.6739304065704346]
