,treino,previsto
gamma1,[0.4494007558523254],[0.44902440905570984]
gamma2,[0.20865257233244294],[0.20977731049060822]
gamma3,[0.316903983245593],[0.31596413254737854]
gamma4,[0.9086358448961127],[0.9056321382522583]
JXX,[0.8098913893329576],[0.8085651397705078]
JXY,[0.7442607481394212],[0.7421441078186035]
JXZ,[0.14588133849844365],[0.1441211998462677]
JYX,[-0.6612438257488602],[-0.658867359161377]
JYY,[-0.17695387591808664],[-0.17747953534126282]
JYZ,[0.9876760255546593],[0.9862383008003235]
JZX,[-0.7935044001776401],[-0.7917690873146057]
JZY,[-0.36172170230142053],[-0.35947805643081665]
JZZ,[0.9000782159070004],[0.8991025686264038]
JIX,[0.8112793523490414],[0.808896541595459]
JIY,[0.3725083140534051],[0.37008604407310486]
JIZ,[0.5330185127252884],[0.5341784954071045]
JXI,[0.8092324756265472],[0.8088425397872925]
JYI,[-0.4803451050220462],[-0.4792802929878235]
JZI,[0.2714517392119784],[0.27025386691093445]
