,treino,previsto
gamma1,[0.9562050372570121],[0.9548620581626892]
gamma2,[0.25350600496212594],[0.2536495625972748]
gamma3,[0.8935407039073096],[0.8903765082359314]
gamma4,[0.8076368242952832],[0.8014844655990601]
JXX,[-0.48228923621984343],[-0.4781002998352051]
JXY,[0.2699918482069683],[0.2705323398113251]
JXZ,[-0.97974325274531],[-0.9771125912666321]
JYX,[-0.39591259040070836],[-0.39567071199417114]
JYY,[-0.32987329860456205],[-0.32694894075393677]
JYZ,[-0.7160989649343319],[-0.7157496213912964]
JZX,[0.4868285000638355],[0.4828445017337799]
JZY,[-0.3797834959301094],[-0.3791414201259613]
JZZ,[0.5784839871578018],[0.5748981833457947]
JIX,[-0.2769544501718497],[-0.2741187512874603]
JIY,[-0.039038668797412024],[-0.03848840668797493]
JIZ,[-0.16609474678867042],[-0.15824580192565918]
JXI,[-0.10648149243215355],[-0.10397970676422119]
JYI,[-0.1809685401002077],[-0.1806461215019226]
JZI,[0.31541165278854155],[0.3125675320625305]
