,treino,previsto
gamma1,[0.8987383567957395],[0.8987123370170593]
gamma2,[0.5675682084836022],[0.5674412846565247]
gamma3,[0.230046952051981],[0.2299526184797287]
gamma4,[0.523269597544914],[0.5232130289077759]
JIX,[-0.2963074883442347],[-0.2963092625141144]
JIY,[-0.13962750801980395],[-0.13966496288776398]
JIZ,[-0.0926582728208516],[-0.09276611357927322]
JXI,[-0.31306051824349357],[-0.31269872188568115]
JYI,[0.024888729848817848],[0.02490074187517166]
JZI,[-0.21516919708905635],[-0.2154577225446701]
JXX,[-0.9181825549143148],[-0.9178008437156677]
JXY,[-0.16293478520770655],[-0.16280417144298553]
JXZ,[-0.9526802754794608],[-0.9523472189903259]
JYX,[-0.7950883060600384],[-0.7948948740959167]
JYY,[-0.47238671865091586],[-0.4720481038093567]
JYZ,[0.9311461864746311],[0.9309496879577637]
JZX,[-0.036894444765783074],[-0.03664002567529678]
JZY,[0.09337554885649313],[0.09351072460412979]
JZZ,[0.8348075571017148],[0.8349496722221375]
