,treino,previsto
gamma1,[0.17618810428468956],[0.17615936696529388]
gamma2,[0.8508752517946389],[0.8503868579864502]
gamma3,[0.8202199870687111],[0.8197669386863708]
gamma4,[0.37585828567644886],[0.3757964074611664]
JIX,[-0.9228963213252399],[-0.9222642183303833]
JIY,[0.3924486452741056],[0.39229318499565125]
JIZ,[-0.712133557209278],[-0.7116618752479553]
JXI,[-0.0749354903418249],[-0.07504749298095703]
JYI,[0.34329352823553405],[0.3433837890625]
JZI,[0.5859025433105887],[0.5850465297698975]
JXX,[-0.09362154306757531],[-0.09345103055238724]
JXY,[-0.0034555404038976167],[-0.003518154378980398]
JXZ,[-0.9616857839513044],[-0.9610416293144226]
JYX,[-0.1352223220971196],[-0.1351199448108673]
JYY,[-0.25525063835814765],[-0.2548614740371704]
JYZ,[0.704577266381706],[0.7041257619857788]
JZX,[0.09396780858201126],[0.0940440446138382]
JZY,[0.510633676509932],[0.5105050802230835]
JZZ,[-0.13186372229553167],[-0.13188450038433075]
