,treino,previsto
gamma1,[0.9009141618624731],[0.9008648991584778]
gamma2,[0.22983153776309395],[0.22985048592090607]
gamma3,[0.44584221367087673],[0.44583022594451904]
gamma4,[0.16676022890484743],[0.16672052443027496]
JXX,[-0.6216283712709287],[-0.621602475643158]
JXY,[-0.3820884662461579],[-0.3821564018726349]
JXZ,[0.6372988369628543],[0.6371541619300842]
JYX,[-0.8907656012382117],[-0.8905841708183289]
JYY,[-0.692922154771433],[-0.6928263306617737]
JYZ,[-0.397379389990171],[-0.3974207639694214]
JZX,[0.6231667131509544],[0.6230716109275818]
JZY,[-0.04911682328475431],[-0.049114715307950974]
JZZ,[0.25230496685491355],[0.25248485803604126]
JIX,[-0.007687660399174678],[-0.007671253755688667]
JIY,[0.7135280737268923],[0.7134681344032288]
JIZ,[-0.8226115535480942],[-0.8225379586219788]
JXI,[-0.24315592595339663],[-0.24315546452999115]
JYI,[-0.901677355883151],[-0.9016821980476379]
JZI,[0.29958585220893297],[0.29968029260635376]
