,treino,previsto
gamma1,[0.11559376141555855],[0.11331126093864441]
gamma2,[0.5168944758821384],[0.5168198347091675]
gamma3,[0.9581608361848446],[0.9449030756950378]
gamma4,[0.7391495693118509],[0.7302722930908203]
JXX,[-0.8164267732816153],[-0.7996974587440491]
JXY,[0.5154739618114095],[0.5340076088905334]
JXZ,[-0.6973994850161125],[-0.6966838240623474]
JYX,[0.41312937860744503],[0.41104865074157715]
JYY,[0.44889865699678344],[0.4331779181957245]
JYZ,[0.5318855645166582],[0.5205805897712708]
JZX,[-0.11724448997139492],[-0.055090490728616714]
JZY,[0.7315447884951349],[0.7342343330383301]
JZZ,[0.9758178984400172],[0.9607142210006714]
JIX,[0.42468597565383703],[0.4665292501449585]
JIY,[0.6795994726237466],[0.6564573645591736]
JIZ,[-0.6348162260909651],[-0.5037747025489807]
JXI,[0.9965652550359014],[1.0031003952026367]
JYI,[-0.6118090425525051],[-0.6003297567367554]
JZI,[0.34177346053199664],[0.3322516679763794]
