,treino,previsto
gamma1,[0.7698919366101026],[0.7695497870445251]
gamma2,[0.36651497477003436],[0.36643457412719727]
gamma3,[0.4716822638085333],[0.4716466963291168]
gamma4,[0.3260282668383443],[0.32596567273139954]
JIX,[0.1623042650091293],[0.16213089227676392]
JIY,[-0.6104910089317266],[-0.6103861331939697]
JIZ,[0.9305022141222223],[0.9303722381591797]
JXI,[0.8479528033535886],[0.8477838039398193]
JYI,[-0.06572264360605207],[-0.06532012671232224]
JZI,[0.3269412890601211],[0.32656100392341614]
JXX,[-0.5709540605240639],[-0.5706654191017151]
JXY,[-0.5566075009475187],[-0.556306779384613]
JXZ,[-0.4229551332374877],[-0.4228820204734802]
JYX,[0.384845491990635],[0.38466742634773254]
JYY,[-0.5752464632833378],[-0.5752674341201782]
JYZ,[0.9422119027075473],[0.9417741894721985]
JZX,[-0.8592890313976715],[-0.8591850399971008]
JZY,[-0.6134267425378179],[-0.6130485534667969]
JZZ,[-0.8222728603301683],[-0.8220242261886597]
