,treino,previsto
gamma1,[0.8133552610220813],[0.7690808773040771]
gamma2,[0.5073148980567306],[0.48165708780288696]
gamma3,[0.8356936602931708],[0.8014426827430725]
gamma4,[0.1828740263841231],[0.17104117572307587]
JXX,[0.11578945815114117],[0.10704872757196426]
JXY,[0.22266613301352445],[0.17248620092868805]
JXZ,[-0.7090570694820459],[-0.699087917804718]
JYX,[0.2613011697101677],[0.2258872240781784]
JYY,[0.0012395531300626317],[-0.03612783923745155]
JYZ,[0.7022376698246666],[0.6587591767311096]
JZX,[-0.9432975078310775],[-0.710956871509552]
JZY,[0.9143518581561754],[0.7708525061607361]
JZZ,[-0.6546403051549412],[-0.03334875404834747]
JIX,[0.598230738233454],[0.747744083404541]
JIY,[-0.34818771187492725],[-0.45839816331863403]
JIZ,[-0.5190129698346531],[0.12859179079532623]
JXI,[0.6451117387363627],[0.6004037261009216]
JYI,[-0.7698749260257931],[-0.7710863947868347]
JZI,[-0.047526449664778925],[0.6209437251091003]
