,treino,previsto
gamma1,[0.4438774447470737],[0.43390119075775146]
gamma2,[0.9596160635365508],[0.9364233016967773]
gamma3,[0.9712559648074823],[0.9544694423675537]
gamma4,[0.8383626047485429],[0.8222077488899231]
JXX,[0.26207593059135315],[0.28319182991981506]
JXY,[-0.2615403318741629],[-0.2681754231452942]
JXZ,[0.05603724403844934],[0.04421347752213478]
JYX,[-0.7842866333945362],[-0.7557438015937805]
JYY,[0.365899867666593],[0.3399163782596588]
JYZ,[0.20133672349955978],[0.18443427979946136]
JZX,[-0.43615095428719],[-0.37911558151245117]
JZY,[-0.24285431246360178],[-0.2303733378648758]
JZZ,[0.4722630742673428],[0.3087247610092163]
JIX,[0.36400912117595574],[0.37386757135391235]
JIY,[-0.8167947838408722],[-0.8273406624794006]
JIZ,[0.2356326977228047],[0.18157899379730225]
JXI,[0.6838398091019124],[0.6468733549118042]
JYI,[0.6691005771521796],[0.6480696797370911]
JZI,[0.030035451582698824],[-0.163877472281456]
