,treino,previsto
gamma1,[0.8910014249020605],[0.8905611634254456]
gamma2,[0.7256231705114251],[0.7248923778533936]
gamma3,[0.6030415461917914],[0.6028968691825867]
gamma4,[0.12576437488319592],[0.12580834329128265]
JXX,[-0.6067349693132549],[-0.6065992712974548]
JXY,[-0.0025512448825091294],[-0.002678574761375785]
JXZ,[0.102887313876878],[0.10293582826852798]
JYX,[0.4785514826590247],[0.4787203371524811]
JYY,[0.2172048114281706],[0.21668827533721924]
JYZ,[0.08980451445275595],[0.09000283479690552]
JZX,[0.512200023491431],[0.5118160843849182]
JZY,[-0.4773501526471249],[-0.4773893356323242]
JZZ,[-0.06524146499333172],[-0.0640588104724884]
JIX,[0.463062260800422],[0.4628880023956299]
JIY,[0.8281235810354926],[0.8280263543128967]
JIZ,[-0.9253401087353526],[-0.9241117835044861]
JXI,[-0.9912169497951127],[-0.990610659122467]
JYI,[0.9869002798407656],[0.9864010214805603]
JZI,[-0.3629632766081221],[-0.3623458445072174]
